,Job Title,Salary Range,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
78,Data Scientist,"$114k-$184k
(Glassdoor Est.)","Join our team dedicated to developing and executing innovative solutions in support of customer mission success.

Job Description:

As a Data Scientist you'll use your skills model and analyze a variety of data in support of analytical questions. Successful candidates in this role will be able to use theirs statistical and mathematical backgrounds to solve complex problems for not only analytical questions but also problems of large scale data. With huge volumes of data at your disposal, you'll be asked to find the most important items in a sea of information. A strong candidate is someone with a desire for continual learning and strong problem-solving, analytic and interpersonal skills who communicate and collaborate effectively.

Basic Qualifications:
Data Normalization
Data Visualization
Statistical Analysis
Graph Theory
Bachelor's degree required
Level 1:
Minimum one years' experience or a Bachelor's Degree or participating in a program that will lead to a Bachelor's Degree in an appropriate Computer Science or related field.
Level 2:
Minimum five years' experience with in-depth demonstrated experience in Computer Science or related field.
Level 3:
Minimum 10 years' experience with in-depth demonstrated experience in Computer Science or related field.
Desired Skills:
Experience with writing, compiling, and debugging a variety of programming languages
Containerization
Jupyter
Spark
Cloud Analytics
Special consideration given for the following skills:
Machine Learning
High Powered Computing
Any of a number of active Cyber Certifications including but not limited to: GPEN, GXPN, GCFE, GCFA, and OSCP.
C++
Experience with intelligence analysis skills (e.g., traffic analysis) mixed with detailed knowledge of network architectures, protocols, and communications.
SIGINT experience
Security Clearance Requirements:
Active TS/SCI with favorable polygraph

Novetta, from complexity to clarity.

Novetta delivers highly scalable advanced analytics and secure technology solutions to address challenges of national and global significance. Focused on mission success, Novetta pioneers disruptive technologies in machine learning, data analytics, full-spectrum cyber, cloud engineering, open source analytics, and multi-INT fusion for Defense, Intelligence Community, and Federal Law Enforcement customers. Novetta is headquartered in McLean, VA with over 1,000 employees across the U.S.


Our culture is shaped by a commitment to our core values:

Integrity • We hold ourselves accountable to the highest standards of integrity and ethics.

Customer Success • We strive daily to exceed expectations and achieve customer mission success.

Employee Focus • We invest in our employees' professional development and training, respecting individuality and fostering a culture of diversity and inclusion.

Innovation • We know that discovering new and innovative ways to solve problems is critical to our success and makes us a great company.

Excellence in Execution • We take pride in flawless execution as we build a company that is best in class.


Earn a REFERRAL BONUS for the qualified people you know.
For more details or to submit a referral, visit bit.ly/NovettaReferrals.

Novetta is an equal opportunity/affirmative action employer.
All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected veteran status, age, or any other characteristic protected by law.",4.5,"Novetta
4.5","Annapolis Junction, MD",-1,501 to 1000 Employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1
79,Data Analyst,-1,"At Big Health, our purpose is to help millions back to good mental health. Our “digital therapeutics” - Daylight™, for worry & anxiety, and Sleepio™, for poor sleep - are fully automated cognitive and behavioral programs that are as scalable and clinically validated as drugs. Our software combines the intimacy of the human voice, engaging animation, and clinically rigorous techniques to help people overcome their mental health challenges. Big Health’s products are backed by 50 published clinical papers including 13 randomised controlled trials (RCTs), and are cited in leading clinical guidelines including the American College of Physicians and NICE. Today, over 12 million people worldwide have reimbursed access to Big Health’s products, via leading employers in the US and the UK’s NHS.

As an Analyst at Big Health, you will develop a definitive knowledge of user data for our products and use that knowledge to answer big-picture questions about how people interact with our products and what outcomes they achieve. Your work will ensure our products reach the people who need them, inform decisions all the way up to the executive level, and keep us ahead of the curve by identifying the metrics that matter.
Responsibilities and Outcomes
Provide accurate reporting on user engagement and behavior to internal consumers company-wide.
Consolidate frequent requests into dashboards and other on-demand resources.
Help the Customer Success and Sales teams make their cases with compelling quantitative claims and sound supporting evidence.
Identify trends in client, end user, and marketing data that make the Customer Success team more effective at driving adoption of our products. Write scripts that automate regular reporting to clients and partners.
Develop engaging ways to depict and present multifaceted outcomes data to clients.
Manage financial datasets and the processes for keeping them up-to-date and accurate.
Core Competencies
You should be able to write complicated SQL queries, be a power user of R or Python for data analysis and manipulation, have some experience with scripting, and have strong skills in Excel/ Google sheets.
Comprehensive data manipulation abilities that allow you to confidently transform data while maintaining its integrity using all the tools listed above.
Exceptional attention to detail - the numbers you share will have a big impact, so you will need to be sure that they reflect what you intend.
Strong communication and presentation skills. Analyzing and compiling data is only the first step - you also need to be able to effectively communicate your findings to the rest of the team (including people who aren’t familiar with data analysis).
Experience with stakeholder management. You will need to juggle diverse requests from across the company, so the ability to set expectations and hit the hard deadlines you agree to is essential.
Life at Big Health
Be part of a team that includes clinical psychologists, software engineers, business leaders and even a former professional magician [shh… it’s a secret].
Surround yourself with the smartest, most enthusiastic and dedicated people you’ll ever meet, but who listen well, learn from their mistakes and when things go wrong, generously pull together to help each other out
Check out our values - they’re a living, breathing part of our culture
Enjoy benefits including a generous vacation policy, professional development fund, flexible working locations and more.
Competitive salary packages including stock options.
Because we are on a mission to bring millions back to good mental health, we believe it’s essential to reflect the diversity of those we intend to serve. We’re an equal opportunity employer dedicated to building a culturally and experientially diverse team that leads with empathy and respect. Additionally, we will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of the San Francisco Fair Chance Ordinance",4.9,"Big Health (CA)
4.9",United States,-1,51 to 200 Employees,2010,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
80,COMPUTER SCIENTIST - ENGINEER - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING,"$50k-$87k
(Glassdoor Est.)","Job Summary:


Join the exciting new area of developing the avionics applications and next generation of cyber threat detection capabilities for airborne platforms. Collaborate and work in a dynamic team environment, developing and testing software for various types of aircraft. Participate in software development tasks primarily utilizing C/C++. The target platform will be high performance, fault tolerant applications on embedded platforms. Will be responsible for requirements analysis, software design, coding, unit testing, integration, installation and maintenance. Develop new ideas and solve complex problems based on technical and domain experience. Work at SwRI laboratories and short-term travel to government facilities / military bases or other customer facilities. Prepare technical documents and support proposal preparations as required.


Education/Experience:


Requires a BS or MS degree in Computer Science or Computer Engineering (must have focus in Computer Science) with 0-5 years of experience. Must have at least a 3.0 GPA. Must have experience or coursework with software development with emphasis on application development utilizing C/C++. Must have the basic knowledge of solid software development processes including an ability to analyze and translate requirements into an application design, implementation, unit and integration testing; software/hardware integration and software documentation. Exposure to embedded real-time application development as well as cyber detection will be considered. Experience with Python and/or Java desirable. Exposure to agile methodologies, software engineering practices, requirements analysis, or software design is desirable. Excellent technical communications skills are required. Current DoD security clearance is highly desired. A valid/clear driver's license is required.


Special Requirements:


Work assignment is in Dayton, Ohio. Applicant selected will be subject to a government security investigation and must meet eligibility requirements for access to classified information. Applicant must be a U.S. citizen.

Job Locations: Dayton, Ohio


For more information about this division, visit the Defense & Intelligence Solutions home page.

An Equal Employment Opportunity/Affirmative Action Employer
Race/Color/Religion/Sex/Sexual Orientation/Gender Identity/National Origin/Disabled/Veteran
Committed to Diversity in the Workplace
If you need assistance, please Contact Us",4.0,"Southwest Research Institute
4.0","Dayton, OH",-1,1001 to 5000 Employees,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),-1
81,Certified Lab Scientist or Certified Lab Tech,-1,"Prairie Ridge Health is looking for a team member to join or Lab Department in the role of Certified Lab Scientist or Certified Lab Tech. This position is PRN (as needed) and will be responsible for performing general laboratory testing in the areas of Hematology, Chemistry, Urinalysis, Transfusion Services, Coagulation, Microbiology, Serology, and Specimen processing with a high degree of accuracy and reliability...….

POSITION SUMMARY
Lab Scientist

The Medical Technologist performs general laboratory testing in the areas of Hematology, Chemistry, Urinalysis, Transfusion Services, Coagulation, Microbiology, Serology, and Specimen processing with a high degree of accuracy and reliability. The data obtained is used in the diagnosis and treatment of disease involving patient of all ages. The Medical Technologist develops and maintains test procedures and protocols, and troubleshoots both technology and sample related problems. (S)he exercises independent judgment and responsibility with minimal supervision. May supervise others in the absence of the Laboratory Supervisor. Makes decisions about the accuracy of test results, instrument operation, specimen suitability, and uses sound clinical judgment in setting the priority of tests/patients

OR

Lab Tech

The Clinical Laboratory Technician I performs general laboratory testing in the areas of Hematology, Chemistry, Urinalysis, Transfusion Services, Coagulation, Microbiology, Serology, and Specimen processing with a high degree of accuracy and reliability. The data obtained is used in the diagnosis and treatment of disease involving patient of all ages. The Clinical Laboratory Technician II develops and maintains test procedures and protocols, and troubleshoots both technology and sample related problems. (S)he exercises independent judgment and responsibility with minimal supervision. Makes decisions about the accuracy of test results, instrument operation, specimen suitability, and uses sound clinical judgment in setting the priority of tests/patients.

EDUCATION REQUIREMENTS/LICENSURE/CERTIFICATION/REGISTRATION

Lab Scientist

Bachelors’ degree in Medical Technology and graduate of an accredited Medical Technology Program.
Registered or eligible as a Medical Technologist (MT) or Clinical Laboratory Scientist (CLS) with a national accrediting agency (ASCP) or qualified as a MT/CLS having passed the Federal Equivalence Exam (HEW)
Meets the CLIA 88 requirements for individuals performing highly complex testing
CPR certification

OR

Lab Tech

Associate degree and completion of a 2 year CLT / Medical Laboratory Technician (MLT) training program.
Registered or eligible as a Clinical Laboratory Technician or Medical Laboratory Technician (MLT) with a national accrediting agency (ASCP).
Meets the CLIA 88 requirements for individuals performing highly complex testing.
A minimum of 1 year experience in a clinical laboratory performing highly complex testing is desired or a recent new graduate of an accredited school.
CPR certification

FTE: PRN (as needed)

Shift: As Needed

Powered by JazzHR

Ly3sHi576B",-1,Prairie Ridge Health,"Columbus, WI",-1,201 to 500 Employees,-1,Hospital,-1,-1,Less than $1 million (USD),-1
82,RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. COMPUTER SCIENTIST - DIGITAL SIGNAL PROCESSING,-1,"Job Summary:


Join the exciting new area of developing the avionics applications and next generation of cyber threat detection capabilities for airborne platforms. Collaborate in a dynamic team environment, analyzing, designing, developing, testing and fielding software for various types of aircraft. Responsibilities and activities include participating in software development tasks primarily utilizing C/C++. The target platform will be high performance, fault tolerant applications on embedded platforms. Participating in requirements analysis and development, developing and reviewing software design, implementation, unit testing, integration, installation and maintenance. Leading software development tasks and teams. Developing new ideas and solve complex problems based on technical and domain experience. Collaborate with the team and work independently. Work at SwRI laboratories and short-term travel to government facilities / military bases or other customer facilities. Prepare technical documents and support proposal preparations as required.


Education/Experience:


Requires a BS or MS degree in Computer Science or Computer Engineering (with a focus in Computer Science) with 2-7 experience. Must have at least a 3.0 GPA. Must have experience in software development with emphasis on application development utilizing C/C++. Must have the working knowledge of solid software development processes including an ability to analyze and translate requirements into an application design, implementation, unit and integration testing, software/hardware integration, and software documentation. Experience in embedded real-time RTOS application development as well as cyber detection is required. Experience with VxWorks RTOS environments, and cyber threat detection application development is highly desirable. Experience developing with Python or Java as well as experience with avionics applications is a strong plus. Must have strong technical communication skills. Candidates with a demonstrated track record filling software lead role with increasing responsibility in the areas of design, task planning, and delegation are highly desirable. Current DoD security clearance is highly desired. A valid/clear driver's license is required.


Special Requirements:


Work assignment is in Dayton, Ohio. Applicant selected will be subject to a government security investigation and must meet eligibility requirements for access to classified information. Applicant must be a U.S. citizen.

Job Locations: Dayton, Ohio


For more information about this division, visit the Defense & Intelligence Solutions home page.

An Equal Employment Opportunity/Affirmative Action Employer
Race/Color/Religion/Sex/Sexual Orientation/Gender Identity/National Origin/Disabled/Veteran
Committed to Diversity in the Workplace
If you need assistance, please Contact Us",4.0,"Southwest Research Institute
4.0","Dayton, OH",-1,1001 to 5000 Employees,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),-1
83,Data Scientist,"$111k-$175k
(Glassdoor Est.)","C3.ai is a leading enterprise AI software provider for accelerating digital transformation. The comprehensive and proven C3 AI Suite uses a model-driven abstraction layer to enable organizations to develop, deploy, and operate enterprise scale AI applications 40x to 100x faster than alternative approaches. www.c3.ai

As a Data Scientist, you will participate in the definition of new analytics capabilities able to provide our customers with the information they need to make proper decisions to support our customers in operating the internet of things (IoT). In addition, you will help find the appropriate machine learning / data mining algorithms to answer these questions. Finally, you will be responsible for implementing this into the product and making it available to our customers.

Qualified candidates will have an in-depth knowledge of most common machine learning techniques and their application. You will also understand the limitations of these algorithms and how to tweak them or derive from them to achieve similar results at large-scale.

Your Responsibilities:
Driving adoption of Deep Learning systems into next-generation of C3.ai products.
Designing and deploying Machine Learning algorithms for industrial applications such as fraud detection and predictive maintenance.
Collaborating with data and subject matter experts from C3.ai and its customer teams to seek, understand, validate, interpret, and correctly use new data elements.
Requirements:
MS or PhD in Computer Science, Electrical Engineering, Statistics, or equivalent fields.
Applied Machine Learning experience (regression and classification, supervised, and unsupervised learning).
Strong mathematical background (linear algebra, calculus, probability and statistics).
Experience with scalable ML (MapReduce, streaming).
Ability to drive a project and work both independently and in a team.
Smart, motivated, can do attitude, and seeks to make a difference.
Excellent verbal and written communication.
Preferred
Experience with JavaScript and prototyping languages such as Python and R. Experience with Java and Scala is a plus.
Knowledge in electrical engineering and cyber-physical systems is a plus.
A portfolio of projects (GitHub, papers, etc.) is a plus.
C3.ai provides a competitive compensation package and excellent benefits including:
Competitive salary, generous stock options, 401K, medical, dental, and vision benefits. At the office, we offer a fully stocked kitchen with catered breakfast and lunch, table tennis and pool table, free membership at our on-site gym, Friday evening social hours with food, drink and music and a fun team of great people.
C3.ai is proud to be an Equal Opportunity and Affirmative Action Employer. We do not discriminate on the basis of any legally protected characteristics, including disabled and veteran status.",4.5,"C3.ai
4.5","Redwood City, CA",-1,201 to 500 Employees,2009,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1
84,Senior Business Intelligence Analyst,"$54k-$108k
(Glassdoor Est.)","Are you looking for a fresh challenge and an opportunity to further advance your career and grow with a fast growing company? If you have a passion for data and an adaptive out-of-the-box thinker with sharp analytical and problem-solving skills, exceptional organization, and able to multitask in a fast-paced environment, we have the perfect job for you!

We are looking for an enthusiastic Senior Business Intelligence Analyst who will be part of the USCCAs Marketing team to bring data to life by providing insights and actions through measurement of current marketing initiatives as well as those in the future.

The Analyst is responsible for accurate operational data reporting for specified marketing teams. This includes traffic drivers, lead generation and revenue data for high level and detailed scorecards in addition to ad hoc reports based on specific marketing requests.

They will also perform exploratory analysis to provide recommendations to marketing based on proven data.

Duties/Responsibilities:
Supports Marketing area that includes Strategy, Retail and Product Marketing along with Media (earned, owned and paid) to collect, consume and act on analytics
Marketing traffic drivers, lead generation and revenue data gathering
Filling out scorecards and tracking documents by designated times
Creating ad hoc or one-off reports to satisfy marketing questions
Discovering leading indicators and insights to improve marketing efficiency or performance.
Use data and statistics to support Marketing and formulate strategy
Visualize data for consumption and specific business action
Work with Marketing and BI team, to decide on the success metrics to measure
Organize cross-functional processes
Facilitate Innovation & Growth
Perpetuate a mentality of growth, innovation and ideation by way of staying informed of latest industry trends and methods
Be recognized as the thought leaders of self-defense education, training and trusted legal protection
Process Development & Execution
Participate in establishing and tracking KPIs to ensure all marketing initiatives are performing and growing as planned or better
Build long-term relationships with cross-functional teams, business partners across the organization and outside agencies
Willingness to enthusiastically accept many varied projects and new responsibilities as assigned
Qualifications/ Strengths:
Bachelors degree in Computer Sciences, Statistics, or related field
Work experience in Analytics, Scientific Research or related field
Experience with Marketing and Web Analytics a plus
Meticulous data gathering and reporting abilities
Have a cross-functional understanding of data (Marketing, Web Analytics, IT, & Finance)
Experience with data visualization or reporting tools
High level and granular understanding of marketing objectives
Ability to communicate with Marketing management and leadership
Strong analytical mindset and problem solving abilities
Ability to structure information
Affinity with Stratistics
Basic knowledge about IT ecosystem and programming
Strong organization skills
Ability to think creatively with a process-based mindset
Ability to work both independently and collaboratively to meet deadlines
Demonstrates the Core Values of Delta Defense, LLC
PM19

Powered by JazzHR",4.9,"Delta Defense LLC
4.9","West Bend, WI",-1,201 to 500 Employees,2003,Company - Private,Publishing,Media,Unknown / Non-Applicable,-1
85,Senior Data Scientist Marketing,"$130k-$150k
(Employer Est.)","****This position is located in Clearwater, FL and is only temporarily remote due to current COVID restrictions.*****

KnowBe4, Inc. is a high growth information security company. We are the world's largest provider of new-school security awareness training and simulated phishing. KnowBe4 was created to help organizations manage the ongoing problem of social engineering. Tens of thousands of organizations worldwide use KnowBe4's platform to mobilize their end users as a last line of defense and enable them to make better security decisions, every day.

We have ranked a best place to work for women, millennials, and in technology nationwide by Fortune Magazine as well as #1 or #2 in The Tampa Bay Top Workplaces Survey for the last five years. We have also had 27 record-setting quarters in a row.

The Senior Data Scientist (Marketing) will work closely with the SVP of FP&A and Dir of Analytics to implement advanced analytical models and other data-driven solutions.

Responsibilities:
Work with stakeholders in marketing to identify opportunities to use available data to develop business solutions.
Enhance existing data collection procedures to ensure that all data relevant for analyses is captured.
Cleanse, consolidate, and verify the integrity of data used in analyses.
Build and validate predictive models to increase customer retention, revenue generation, and other business outcomes.
Assist in the design and data modeling of the data warehouse.
Visualize data, especially in reports and dashboards, to communicate analysis results to stakeholders.
Extend data collection to unstructured data within the company and external sources
Develop machine learning driven products for internal use.
Perform ad-hoc analysis, presentations and other projects as required
Minimum Qualifications:
Master's degree in Statistics, Computer Science, Mathematics or other quantitative discipline. PhD preferred.
Master's degree 4+ yrs in similar role: PhD 3+ yrs
Experience with statistical computer languages (Python, R etc.) to manipulate and analyze large datasets.
Experience with databases, query languages, and associated data architecture.
Experience with data visualization tools like Looker, Tableau, PowerBI, or Plotly
Experience in professional application of machine learning algorithms such as Random Forest, SVM, k-NN, Naïve Bayes, Gradient Boosting. Deep learning frameworks (Keras/Tensorflow, PyTorch, etc.) is a plus
Experience applying data science to marketing including attribution modeling, media mix modeling, and ROI analysis.
Ability to communicate effectively with both technical and non-technical colleagues
Experience with marketing automation platforms and/or CRM software is a plus (Hubspot, Salesforce, Marketo, etc.)
Experience with AWS is a plus
Note: An applicant assessment, background check and drug test may be part of your hiring procedure.

No recruitment agencies, please.",4.8,"KnowBe4
4.8","Clearwater, FL",-1,501 to 1000 Employees,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),-1
86,Data Scientist - Risk,"$77k-$109k
(Glassdoor Est.)","Job Title: Data Scientist (Risk)

Location: Orlando, Florida

Manager: Head of Data Science

About LSQ

LSQ is a technology-driven provider of accounts receivable financing to companies who need working capital but may not be able to obtain sufficient financing from their bank. Our focus is to help businesses release the liquidity tied up in their accounts receivable. With financing from LSQ, a business can purchase more inventory, fill more orders, and take advantage of new growth opportunities. Our technology and data driven approach to providing working capital, along with our accounts receivable management services, allows our clients to driving business success.

Job Overview

LSQ is searching for a Data Scientist (Risk) to join our growing team of analytics experts. The hire will be responsible for building data driven tools to automate and scale risk decisions decision points include, fraud detection, commercial credit analysis, and invoice payment behavior. The ideal candidate is an experienced researcher and data wrangler who enjoys applying complex theories to solve real world business problems. The Data Scientist will need to collaborate effectively with both technical (engineers, data experts) and non-technical (business users) colleagues to bring the data to life.

Responsibilities of Data Scientist (Risk)
We have 20+ years of real-world commercial data weve observed businesses and their interactions with other businesses across market cycles, industries, and catastrophic events. Build risk tools that optimize for velocity and scale.
Build risk tools that optimize science & art you will work with risk experts who have been in the trenches (and learned from losses). Augment human decisions with machine.
Lay the foundation for scale. A data science framework for optimal data acquisition, model training and deployment. Dont take short-cuts. Bring quantitative and statistical rigor to your body of work.
Lead by example. You are joining a data team at ground-level. Building and inserting a data team, into a 20+ year old company (organism) will be hard, but rewarding.
Qualifications for Risk Data Scientist
Curiosity, Grit, and Humility
5+ years of experience of hands-on data science role
Previous experience of building commercial finance risk tools should be beneficial, but not required
Bachelor or Masters degree in Data Science, Operations Research, Computer Science, Industrial Engineering, Statistics, or another quantitative field
A toolkit of modern data science techniques
Experience with any data science tools/packages: Python, R, SAS, XGBoost, TensorFlow, NLTK
Experience with any big data tools: Hadoop, Spark, Kafka, Data Bricks
Experience with any reporting tools: Tableau Server, Power BI, SSRS, Excel
Experience with any AWS cloud services: EC2, EMR, RDS, Redshift, Aurora, S3
Experience with any Stream-processing systems: Storm, Spark-Streaming
Position Type and Expected Hours of Work:

This is a full-time position. Days and hours of work are Monday through Friday, 8:00 a.m. to 5 p.m. Occasional evening and weekend work may be required as job duties demand.

Physical Demands:

While performing the duties of this job, the employee is regularly required to sit and use hands to finger, handle, or feel. The employee is frequently required to reach with hands and arms and talk or hear. The employee is occasionally required to stand; walk and stoop, kneel, crouch.

Travel:

There will be minimal travel required for this position.

LSQ is an Equal Opportunity Employer that does not discriminate on the basis of actual or perceived, race, religion, color, sex (including pregnancy and gender identity), sexual orientation, parental status, national origin, age, disability, family medical history or genetic information, political affiliation, military service, any other non-merit based factor or any other characteristic protected by applicable federal, state or local laws. Our leadership team is dedicated to this policy with respect to recruitment, hiring, placement, promotion, transfer, training, compensation, benefits, employee activities and general treatment during employment. If youd like more information about your EEO rights as an applicant under the law, please click here http://www1.eeoc.gov/employers/poster.cfm",4.4,"LSQ
4.4","Orlando, FL",-1,51 to 200 Employees,1996,Company - Private,Investment Banking & Asset Management,Finance,$100 to $500 million (USD),-1
87,Senior Data Engineer,-1,"About SecurityScorecard:


SecurityScorecard is an industry-leading cybersecurity company backed by Google, Sequoia, and Riverwood. Our mission is to make the world a safer place. We measure your and your vendors' cyber-health by assigning a security rating of ""A"" through ""F"" based on outside-in, non-intrusive data. Our Comprehensive security ratings, advanced data analytics, and actionable insights discover Third-Party Vulnerabilities & Security Gaps In Real-Time.
We are headquartered in NYC with over 200+ employees globally, raised over $110M USD, used by 1,000+ enterprise customers, and rating 1.5 million companies. We have created a new category of enterprise software, and our culture has helped us be recognized as one of the 10 hottest SaaS startups in NY for two years in a row.
Our vision is to create a new language for companies and their partners to communicate, understand, and improve each other's security posture.

What you will do:


As a Senior Software Engineer on the Data Pipeline Platform team, you will help us scale, support, and build the next-generation platform for our data pipelines. The team's mission is to empower data scientists, software engineers, data engineers, and threat intelligence engineers accelerate the ingestion of new data sources and present the data in a meaningful way to our clients.

You will design and implement systems for ingesting, transforming, connecting, storing, and delivering data from a wide range of sources with varying levels of complexity and scale. You will enable other engineers to deliver value rapidly with minimum duplication of effort. Automate the infrastructure supporting the data pipeline as code and deployments by improving CI/CD pipelines. Monitor, troubleshoot, and improve the data platform to maintain stability and optimal performance.

Who you are:
Bachelor's degree or higher in a quantitative/technical field such as Computer Science, Engineering, Math
6+ years of data pipeline software development experience
Exceptional skills in at least one high-level programming language (Scala, Java, Go, Python or equivalent)
Actively using and a strong understanding of big data technologies such as Kafka, Spark, Storm, Apache Flink, Databricks toolkit and Cassandra
Experience with Dataflow orchestration in Google Cloud Flow, Airflow, or Conductor
Experience with AWS services including EMR, S3, Redshift, and RDS
Excellent communication skills to collaborate with cross-functional partners and independently drive projects and decisions
Previous experience working in distributed teams. We are a remote-first company!
Located in the U.S. or Canada
Benefits:
Competitive salary
Full health benefits
Stock options
401K
You are always welcome to work from home
$3000 per year education fund
#1 Ranked Cybersecurity Analytics company in the word
SecurityScorecard embraces diversity. We believe that our team is strengthened through hiring and retaining employees with diverse backgrounds, skillsets, ideas, and perspectives. We make hiring decisions based upon merit and do not discriminate based on race, religion, national origin, gender identity or expression, sexual orientation, age, or marital, veteran, or disability status.",4.1,"SecurityScorecard
4.1",Remote,-1,51 to 200 Employees,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),-1
88,Research Data Analysts,"$31k-$55k
(Glassdoor Est.)","The University of Michigan is an equal opportunity/affirmative action employer.

This position is term-limited for one year at the start of the appointment.

In addition to your resume, please include a short summary (less than one page) with how this position fits within your career goals, why you are interested, and when you would be available to join the team

Reporting to Dr. Emily Martin or Dr. Marisa Eisenberg, you will be a critical part of the University of Michigan COVID response efforts. You will develop research and data collection strategies related to the campus-wide COVID-19 Community Sampling and Tracking program, the COVID-19 Dashboard and efforts related to data modeling and analysis of overall COVID response efforts. These programs will provide our public health experts with early warning signs and identify opportunities to slow COVID-19 transmission. You will work with a team of researchers and play an essential role in the public health response to COVID-19 by supporting initiatives that will add to our understanding of how the virus is affecting our community.
Develop research and data collection strategy to support program outcomes
Refine program and data collection strategy to support outcomes
Identify programmatic or data issues and build solutions
Design, develop and run complex research analyses and continuous improvement efforts
Collect data, ensure its integrity and interpret results
Create written communications, reports and recommendations
Coordinate with partners for data collection and submission
Write technical portions of grant proposals and manuscripts
Master's of Public Health in Epidemiology or Master’s Degree in Biostatistics or other related field
Formal training in large, public health research projects
3+ years of experience coordinating health-related research projects
Formal training and expert proficiency with R and SAS
In addition to a career filled with purpose and opportunity, the University of Michigan offers a comprehensive benefits package to help you stay well, protect yourself and your family and plan for a secure future. Benefits include:
Generous time off
A retirement plan that provides two-for-one matching contributions with immediate vesting
Many choices for comprehensive health insurance
Life insurance
Long-term disability coverage
Flexible spending accounts for healthcare and dependent care expenses
Michigan Public Health is seeking an experienced and dynamic staff member with a commitment to contributing to a diverse, equitable and inclusive environment for all members of our community.",4.4,"University of Michigan
4.4","Ann Arbor, MI",-1,10000+ Employees,1817,College / University,Colleges & Universities,Education,$5 to $10 billion (USD),-1
89,Sr Data Scientist,-1,"We are looking for a Senior Data Scientist to work with one of our US-based clients, which is one of the oldest and most trusted sources of global and financial news. In addition to print news, our client owns one of the most popular websites in the world and diversified its business across a range of media including information services, book publishing, and digital real estate services.

The team will be architecting a highly-scalable platform to power data acquisition, categorization, calculations, and visualization.
You are the one if you have:
At least five years of experience working in data analysis and data mining
Experience using R and Python
Knowledge in business intelligence
Proven experience regarding data and server security and manipulating large amounts of survey data
Strong communications skills
AdTech experience is a plus
Text Mining and Sentiment Analysis is a big plus
Our Engineers bring the vision and goals of our clients to life by bringing experience and passion to the software development process. Spark Digital Engineers take pride in elegant and robust solutions that bring peace of mind to those who rely on them.

Do you bring experience and passion to your work and team? Does seeing a software product take shape and come to life make you happy? If yes, you’d fit right in at Spark Digital and we’d love to talk about the Senior Data Scientist role we’re looking to fill.",4.5,"Spark Digital
4.5","New York, NY",-1,201 to 500 Employees,2011,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
