,Job Title,Salary Range,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
17,Data Scientist,"$89k-$147k
(Glassdoor Est.)","Job Description

The Data Scientist is responsible for leading the design, development, and implementation of advanced quantitative models to evaluate the ITSM environment and to inform a variety of strategic and tactical business decisions. The Data Scientist works collaboratively across the service delivery teams and MSI to build and drive recommendations that translate into practical, measurable actionable insight and process improvements.

What Youll Get to Do:
Builds queries to monitor the IT Service Delivery environment to analyze demand, usage, and performance
Uses data analytics to provide actionable, timely and accurate reporting to improve service delivery, infrastructure management and proactive problem and incident management.
Works with the Service Providers, retained IT, and management teams to identify and monitor process performance and service provider performance
Lead Technical Exchange Meeting related to data structure, quality assurance, and reporting
Apply the various reporting and presentation tools to provide analysis and recommendations
Evaluate, analysis and interpret data to develop recommendations for service and process improvement
Lead a team of data analysts to identify, analyze, and interpret trends or patterns in complex data sets
Define and deliver a solution to clean-up data and provide the appropriate level of data hygiene
Analyze complex data schema (tables, reference, relationships) from multiple data sources/platforms
Define new data collection and analysis processes
Design and develop approaches leading to data automation, integration processes, and improvements
Normalize and redesign existing data schema according to requirements, business direction, and commercial best practices
Youll Bring These Qualifications:
Minimum of 5 years experience in the designing data models and conducting statistical data analysis, data manipulation, data visualization, and value modeling and simulations
B.S. in Mathematics, Computer Science or Engineering
A strong understanding of IT Service Management delivery
Experience developing and implementing data dashboards, data automation, and reporting systems to convert data into actionable information
Strong problem solving, quantitative and analytical abilities
Significant experience with conceptual, logical and physical data modeling
ITIL Foundations certification
Excellent communication skills effectively translating data analysis concepts to a business audience
TS/SCI with Poly
These Qualifications Would be Nice to Have:
M.S. in Statistics, Data Analysis or Information Technology
Experience with the ServiceNow toolset
Hands-on knowledge working with modeling tools: Tableau, Lime Survey, Strata, VBA, and SPSS
ITIL Intermediate Certifications
BITS3

allspark

What We Can Offer You:
Weve been named a Best Place to Work by the Washington Post.
Our employees value the flexibility at CACI that allows them to balance quality work and their personal lives.
We offer competitive benefits and learning and development opportunities.
We are mission-oriented and ever vigilant in aligning our solutions with the nations highest priorities.
For over 55 years, the principles of CACIs unique, character-based culture have been the driving force behind our success.
Job Location

US-Chantilly-VA-VIRGINIA SUBURBAN

CACI employs a diverse range of talent to create an environment that fuels innovation and fosters continuous improvement and success. At CACI, you will have the opportunity to make an immediate impact by providing information solutions and services in support of national security missions and government transformation for Intelligence, Defense, and Federal Civilian customers. CACI is proud to provide dynamic careers for employees worldwide. CACI is an Equal Opportunity Employer - Females/Minorities/Protected Veterans/Individuals with Disabilities.",3.7,"CACI International
3.7","Chantilly, VA",-1,10000+ Employees,1962,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),-1
18,Data Scientist,"$80k-$130k
(Glassdoor Est.)","Overview


JM&A Group is one of the largest independent providers of finance and insurance (F&I) products in the automotive industry. For nearly 40 years, the company has helped automobile dealers achieve unsurpassed levels of performance. JM&A Group provides more than 3,800 dealerships with a variety of products and services, such as new and used vehicle protection plans, pre-paid maintenance plans and GAP protection programs. Among JM&A Group’s competitive advantages is its robust training and consulting services for F&I professionals, and the company is actively evolving to meet consumer preferences to remain a market leader and a partner of choice.

Job Description


JM&A, a division of JM Family Enterprises, Inc., is looking for an experienced Data Scientist to join its Customer Services Admin team. The Data Scientist will partner with stakeholders from various business functions to identify data science opportunities, have the knowledge, experience and technical skills to leverage internal and external data, and apply the right machine learning/big data technologies to turn such data into valuable insights and solutions for the company. The candidate will be tasked with gathering and integrating large volumes of data to develop complex predictive / machine learning models to drive actionable results and insights especially in the areas of fraud / anomaly detection, claims automation / self service and general efficiency opportunities. This is a highly visible and impactful role where the Data Scientist will interact with the senior and executive level management and have the opportunity to influence what we do and how we do it through data science.

Responsibilities:
Create a collaborative and effective working relationship with functional leaders to understand business problems, identify opportunities / use cases to improve the performance of our businesses
Lead / Contribute to the development of actionable solutions. This includes all aspects of the solution development including problem and goal definition, defining a plan for:
Sampling of the data and conducting experiments
Data extraction
Ingestion and processing (outlier and missing data handling)
Exploratory data analysis
Feature engineering (weight of evidence, label encoding, label count encoding, target encoding, time-series, polynomial interactions, binning, outlier handling)
Feature selection (forward, backwards, information value)
Hyperparameter optimization of machine learning models
Experiment tracking for A/B testing and reproducibility, model evaluation, model interpretability, results communication and deployment
Contribute to the adoption and better understanding across the company of data science best practices and tools and stay up to date regarding new knowledge and developments in this domain
#LI-JD1

Job Requirements
Core skills in Computer Science: Data Structures, Algorithms, Programming Paradigms and Relational Databases
Deep working experience applying statistics and machine learning techniques to real-world problems and data and deploying models to production
Hands-on experience with SQL and tools to access databases
Expertise in Python and R
Expertise with open source data mining/machine learning/big data programming libraries, models and frameworks (e.g. Pandas, Scikit-Learn, H2O, TSFresh, FeatureTools, MLflow, Shap, Microsoft Interpret, Tensorflow, Statsmodels, Pandas-Profiling, Seaborn, Plotly, Spark, Koalas)
Working experience with cloud computing services such as Amazon AWS, Microsoft Azure or Google Cloud Platform
Excellent presentation skills to non-technical Associates communicating complex concepts in terms the audience can understand through understandable language, tables and visualizations
When evaluating the candidate, special attention will be paid to the following competencies:
Intellectual Curiosity and Critical Thinking, necessary to analyze a problem from multiple perspectives and examine the interrelationships between data that may appear superficially unrelated
Autonomous, to own projects end-to-end; ability to work on the entire stack without being dependent on other team members
Focus, to design and test a technique over days and weeks, find it doesn’t work, learn from the failure, and try again
Creativity, to invent and try new approaches to solving a problem
Attention to Detail, in order to maintain rigor and to detect and avoid over-reliance on intuition when examining data
Clear and concise written and oral communication, in order to communicate complex quantitative analysis in a clear and precise manner
Interpersonal skills, necessary to build good working relationships and work as part of a team
PhD or Masters in Computer Science, Statistics, Computer Science, Math or a related discipline or equivalent skill set",4.0,"JM&A Group
4.0","Deerfield Beach, FL",-1,501 to 1000 Employees,1978,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1
19,Data Scientist,"$77k-$128k
(Glassdoor Est.)","Every Analyst a Scientist - One of our primary goals is to empower intelligence analysts to be able to study their data like scientists. The tools we develop focus on streamlining intelligence analysis through integrated algorithms and software that provide insight into the geopolitical landscape for use in operational intelligence missions around the world.

The Role:

As a Data Scientist, you will live by our motto that “Data is Destiny.” You will work with a diverse collection of massive datasets, including social media, structured and unstructured text, geospatial, time series, and imagery data. You will design, test, and validate statistical tests and machine learning models in support of cutting-edge problems in the national security space. Your expertise as a data scientist will aid a diverse team of researchers to build state-of-the-art tools and technologies that are deployed to extract and enrich intelligence used by analysts.

If you would like to help intelligence and defense analysts keep pace with technology-driven innovation, then this role is for you!

Who you are:
A U.S. Citizen with the ability to obtain a Security Clearance
A degree in a scientific field such as Statistics, Mathematics, or Computer Science
Experience in statistical modeling including performance evaluation and uncertainty quantification
Proficiency with a scientific programming language, preferably Python, and familiarity with Numpy, Pandas, and/or Scikit-learn packages
Experience in grooming sparse, incomplete, and noisy datasets
Motivated collaborator who is an excellent communicator of ideas to both technical and non-technical audiences
Even better:
Active Clearance
MS or PhD in a scientific field such as Statistics, Mathematics, Computer Science, or Data Science or 2+ years of relevant work experience
Familiarity with handling and analyzing data at scale, for example using Hadoop, Dask, Spark, and MapReduce
Working knowledge of data store tools such as SQL and Elasticsearch, and experience interacting with databases
Experience with deep learning and neural network training, testing, and evaluation with fluency in Tensorflow or PyTorch
Specialized expertise in a data-rich field such as time-series analysis, graph analytics, geospatial analysis, image processing, or Bayesian programming",4.5,"Systems & Technology Research
4.5","Woburn, MA",-1,201 to 500 Employees,2010,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),-1
20,Data Scientist,"$83k-$135k
(Glassdoor Est.)","Data Scientist

Language: English

Location: Memphis, TN

Travel: <10>

Buckman is a privately held, global specialty chemical company with headquarters in Memphis, TN, USA, committed to safeguarding the environment, maintaining safety in the workplace, and promoting sustainable development. Buckman delivers exceptional service and innovative solutions to our customers globally in the pulp and paper, leather, and water treatment sectors to help boost productivity, reduce risk, improve product quality, and provide a measurable return on investment. Buckman is in the middle of a digital transformation of its businesses and focused on building the capabilities and tools in support of this.

Position Summary
Buckman is seeking an experienced Data Scientist to lead the development of a Data Science program at our Memphis facility. You will work closely with Buckman stakeholders to derive deep industry knowledge across paper, water, leather, and performance chemical industries. You will help develop a data strategy for the company including collection of the right data, creation of the data science project portfolio, partnering with external providers, and augmenting capabilities with additional internal hires. A large part of the job is communicating and developing relationship with key stakeholders and subject matter experts to tee up proofs of concept projects to demonstrate how data science can be used to solve old problems in unique and novel ways. You will not have a large internal team to rely on, at least initially, so individual expertise, breadth of data science knowledge, and ability to partner with external companies will be essential for success. In addition to the pure data science problems, you will be working closely with a multi-disciplinary team consisting of sensor scientists, software engineers, network engineers, mechanical/electrical engineers, and chemical engineers in the development, and deployment of IoT solutions. If you like working for an entrepreneurial company with a Sustainability mission and digital ambitions at the core of its strategy, Buckman is the place for you.

Competencies Needed for Success
Bachelor’s degree in a quantitative field such as Data Science, Statistics, Applied Mathematics, Physics, Engineering, or Computer Science
5+ years of relevant working experience in an analytical role involving data extraction, analysis, and visualization
Expertise in one or more programming languages R, Python, MATLAB, JMP, Minitab, Java, C++, Scala
Key libraries such as Sklearn, XgBoost, GLMNet, Dplyr, ggplot, Rshiny
Experience and knowledge of data mining algorithms including supervised and unsupervised machine learning techniques areas such as Gradient Boosting, Decision Trees, Multivariate Regressions, Logistic regressions, Neural Network, Random Forest, Support Vector Machine, Naive Bayes, Time Series, Optimization
Microsoft IoT/data science toolkit: Azure Machine Learning, Datalake, Datalake analytics, Workbench, IoT Hub, Stream Analytics, CosmosDB, Time Series Insights, PowerBI
Data querying languages (e.g. SQL, Hadoop/Hive) and Preferred Qualifications
A demonstrated record of success with a verifiable portfolio of problems tackled
Preferred Qualifications
Master’s or PhD degree in a quantitative field such as Data Science, Statistics, Applied Mathematics, Physics, Engineering, or Computer Science
Experience in the specialty chemicals sector or similar industry
Background in engineering, especially Chemical Engineering
Experience starting up a data science program
Experience working with global stakeholders
Experience working in a start-up environment, preferably in an IoT company
Knowledge in quantitative modeling tools and statistical analysis",3.6,"Buckman
3.6","Memphis, TN",-1,1001 to 5000 Employees,1945,Company - Private,Chemical Manufacturing,Manufacturing,$500 million to $1 billion (USD),-1
21,Energy Research and Data Analyst,-1,"Company Overview:

Edison Energy, a wholly owned subsidiary of Edison International (NYSE: EIX), provides independent, global advisory solutions to help large corporate, industrial, and institutional clients better understand and navigate the choices and risks of managing energy. Through a portfolio approach, Edison Energy enables decision-makers in organizations to deliver on their strategic, financial and sustainability goals.

Providing a suite of specialized services across sustainability, analytics, renewables, supply, and demand, Edison Energy addresses the three biggest challenges in energy today: cost, carbon, and complex choices.

Position Overview:

This role is an entry-level position within Edison’s Integrated Services team.

The primary goal for the Integrated Services team, which the Energy Research and Data Analyst position reports to, is to gain efficiencies through process development and standardization for client service delivery while maintaining the highest level of accuracy, timeliness and professionalism.

The Energy Research and Data Analyst will help internal and external customers achieve their goals by developing and maintaining custom reporting comprised of accurate and reliable data. This position is also responsible for maintaining various internal and external software programs utilized in data management and reporting.

Primary Responsibilities:
Prepare and develop various customer accounting and management reports (month-end costs, marked-to-market, budget reports, unit cost, volume/spend analyses, etc.)
Thoroughly analyze and validate key customer metrics across multiple data management systems to ensure accuracy and to identify trends and anomalies
Audit invoices against applicable tariff and/or contract terms
Resolve discrepancies directly with vendors and track avoided costs
Process invoices for payment according to customer parameters
Special Projects
Conduct research pertaining to industry, clients, utility tariffs, rate schedules and riders
Support energy managers with complex supply RFP activities
Collaborate with internal teams to serve client needs
Seek operational efficiencies through process development and standardization
Job Requirements:
Previous exposure to the energy industry is preferred, specifically doing data analysis and reporting
Attention to detail
Ability to prioritize multiple responsibilities and deadlines
Customer service, analytical and organizational skills
Proficient in Microsoft Office; particularly Microsoft Excel
Motivated to continually improve processes and tools
Eager to learn
Interpersonal skills with ability to communicate both written and verbally in a professional manner
Aptitude to define problems, collect data, establish facts, and create plan for resolution
Ability to decipher and process data points from multiple channels
Ability to effectively learn and work independently in a remote environment
Education Requirements:
Bachelor’s Degree (Business, Finance, Accounting or Engineering preferred)
Work Environment:
Regular professional, office business setting
Noise level ranges from low to moderate (if in office setting)
Noise level ranges from moderate to high (if on construction worksite)
Benefits for Full-Time Employees:
Generous Paid Time Off (includes but not limited to Paid Parental Leave, Bereavement, Jury Duty, Sick, Vacation, etc.)
National Holiday Pay& Float Holidays
401(k) Employer Matching
Health Benefits: Medical, Dental, Vision
Employer 100% Paid Life Insurance Benefits
Employer 100% Paid Short Term and Long Term Disability
Supplemental (Flexible Spending Accounts, Commuter Benefits, Cancer/Critical Care, Hospitalization, Accident)
Recognition of Hard Work and Exemplary Performance
Clean, Air Conditioned, Friendly Working Environment
Discretionary Bonus Based on Several Factors
LOCATION: This position will be located in Dublin, OH.",2.6,"Edison Energy
2.6","Dublin, OH",-1,51 to 200 Employees,2013,Company - Private,Energy,"Oil, Gas, Energy & Utilities",Unknown / Non-Applicable,-1
22,Data Analyst,"$48k-$83k
(Glassdoor Est.)","Description/Responsibilities


Position Summary:Nutrisystem is seeking a Marketing Data Analyst to join its growing Analytics community. This role will develop, manage, and deliver analytical solutions to solve complex business challenges. The Marketing Data Analyst will closely interact with online and offline Marketing, Product Development, Call Center Sales, Retail and Finance to influence key business decisions through fact-driven insights. The ideal candidate will possess excellent analytical and communication skills and have a history of thriving in fast- paced business environments.

Essential Duties and Responsibilities:

• Develop queries and performs extensive programming to access, transform and prepare data for analysis, ad-hoc and automated reporting and modeling. Create visualizations for variety of projects.

• Support ad-hoc analysis, discussions and conclusions around the efficacy of marketing channels to drive revenue per customer, length of stay and lifetime value.

• Analyze data to describe customer behavior and preferences, understand marketing channel effectiveness, diagnose customer experience problems, size marketing opportunity and measure the impact of marketing initiatives.

• Prepare and deliver insight presentations and recommendations. Communicates complex material in digestible terms appropriate for each audience. Educate company executives and the broader marketing team on analytical findings and implications using storytelling and data visualization techniques.

• Design analytic plans, translating business problems/opportunities into analytic approaches. Engage with project sponsors and stakeholders to understand each business question. Probe for hidden questions and goals. Bring structure to each request and translate requirements into the appropriate analytic approach.

• Participate in special projects and performs other duties as required.

Qualifications


• Bachelor’s degree in Data Science, Analytics, Operations Research, Information Technology, Computer Science or other quantitative field required. Master’s degree preferred.• Must have minimum of five (5) years of experience working in an analytical role with a history of taking on additional responsibilities with data analysis, measurement reporting

• Must have five (5) years of experience with SQL programming

• Must have minimum of three (3) years of experience working with relational databases and associated data query tools. Experience with cloud databases a plus (e.g. AWS Redshift, Google BigQuery, Snowflake).

• Must have proficiency in data visualization and report writing technologies using at least one of the following Business Intelligence tools Tableau, Power BI, QLIK or SAS. Knowledge of Looker preferred.

• Domain experience in marketing analytics: customer acquisition, digital marketing, response modeling, identifying customer needs, predicting customer behavior, next best offer, churn, customer lifetime value preferred

• Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy

• Excellent verbal and written communication skills. Experience presenting to senior executives distilling complex concepts into actionable recommendations

• Advanced Microsoft Excel skills including pivot tables, data manipulation and analysis

• Ability to work in a team-oriented environment.

About Tivity Health:

Tivity Health® (Nasdaq: TVTY) is a leading provider of healthy life-changing solutions, including SilverSneakers®, Nutrisystem®, Prime® Fitness, Wisely Well™, South Beach Diet® and WholeHealth Living®. We are actively addressing the social determinants of health, defined as the conditions in which we work, live and play. From improving health outcomes to reversing the narrative on inactivity, food insecurity, social isolation and loneliness, we are making a difference and are transforming the way we do health. Learn more at TivityHealth.com.

Tivity Health is an equal employment opportunity employer and is committed to a proactive program of diversity development. Tivity Health will continue to recruit, hire, train, and promote into all job levels without regard to race, religion, gender, marital status, familial status, national origin, age, mental or physical disability, sexual orientation, gender identity, source of income, or veteran status.",3.1,"Tivity Health
3.1","Fort Washington, PA",-1,501 to 1000 Employees,1981,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
23,Data Scientist,"$80k-$132k
(Glassdoor Est.)","Job Capsule


The Data Scientist analyzes complex and unstructured data using state-of-the-art data science methods for data driven decision making. This role uses knowledge of data science methods and applies analytics to solve real world problems. The Data Scientist will work with customers to collect and understand data, perform wrangling, develop applications and collaborate actively across the organization and with senior management to accomplish various objectives.

Job Duties/Roles
Apply advanced data science concepts to deliver data driven digital offerings and insights
Be able to write independent source code, validate and test for model quality assessment and improvement
Experience with Data Visualization tools such as Power BI or Tableau or Spotfire
Use machine learning and artificial intelligence methods, classification, regression algorithms
Comfortable working independently on data engineering, pre-processing and data preparation tasks to prepare data for further analysis
Generate Intellectual Property for the company
Stay current in the field of advanced analytics and take initiative to apply new technologies
Knowledge, Skills and Abilities Required (KSAR)
Python - Numpy, Pandas, lamdas, keras, Tensorflow, MS Cognitive AI, Matlab, R, SQL
OOP(Object Oriented Programming)
ANN, RNN, Classification, Clustering, CNN, Regression tools
Exposure to building RestFul APis for data science modelling is a plus
Practical experience using predictive analytics, multiple approaches, to ID abnormalities and failures using time series and unstructured data sources.
Knowledge of data architectures and systems is a plus
Minimum years of Experience


Minimum 3 years of relevant experience in data / analytics.

Country Requirements


Must be a US Citizen or Permanent Resident (US Person) and able to work on Government Data with ITAR classification

Required/Preferred Education Requirements


BS degree required in Data Science or Computer Science or Engineering or another relevant field",3.5,"American Bureau of Shipping
3.5","Houston, TX",-1,1001 to 5000 Employees,1862,Other Organization,Architectural & Engineering Services,Business Services,$1 to $2 billion (USD),-1
24,Data Scientist,"$80k-$134k
(Glassdoor Est.)","Company Description

MMIT is growing from the leading drug coverage data business into a comprehensive, integrated market access company serving pharmaceutical manufacturers, health insurers, PBMs and healthcare IT companies. Their suite of applications is designed to manage an ever-changing proprietary set of pharmacy and medical benefit information and to provide a structured view of complex market access information. By embedding their data and SaaS applications across healthcare, they help ensure transparency, consistency and informed prescription decisions across the MMIT Network. They partner with hundreds of payers and pharma manufacturers ensuring that their products continually capture and analyze coverage and restriction criteria for more than 98% covered lives.

Team Overview

The MMIT Product Management Team is charged with developing, growing and maintaining the MMIT product portfolio that smooth access to lifechanging therapies. This entails managing products through all phases of the product lifecycle, from concept to sunset. The product management team embraces a market-backed perspective, champions unmet client needs, and is committed to a highly accountable and collaborative Product Management approach.

Job Description

MMIT is seeking experienced Data Scientists to meaningful contributes to the growth and development of the MMIT product portfolio. Ideal candidates are comfortable working with large, complex data sets to help inform, simplify and actualize key product capabilities. They will have comfort collaborating with various stakeholders and navigating ambiguity with limited direction. They will dedicate themselves to understanding the MMIT product portfolio (both current capabilities and future product roadmaps) and key data dependencies to inform data models, architecture, and new product development.

To succeed in this role, you will apply your skillset to

· Inform, create and/or maintain master data hierarchy, attributes and structure.

· Bridge claims data and coverage data – Refine existing rules and create and continually improve new methods for accurately assigning pharmacy and medical claims volumes to MMIT controller entities

· Apply data science to the creation of short and long form geographic market and controller entity descriptive narratives (NLP / NLG)

· Translate product management strategy into actionable data science deliverables, guiding development of data models, business rules and other advanced analytical capabilities

· Excel at communicating across a broad set of cross-functional stakeholders.

· Work collaboratively with MMIT product and data teams to develop and/or commercialize analytics use cases that may include market access, coverage / lives, and RWE data

· Effectively partner with external organizations including clients and vendors to develop meaning and projectable analytics about trends in market access dynamics across payers, geographies, indications, drugs, etc.

· Identify and evaluate additional data sources that could be integrated in value enhancing ways.

· Build reports, dashboards and/or other analyses as needed and/or as specific initiatives arise.

· Support various commercial or commercialization efforts as needed.

· Take a leading role in developing data science as a discipline across product management, development and data operations.

Qualifications

Relevant Skills and Experiences

· Postgraduate degree or higher involving machine learning, statistics, or computer science

· Experience of statistical / machine learning projects in academia or commercial sector end to end with proven delivery capability including capturing requirements, designing analysis plans, interfacing with clients and report / manuscript writing

· Experience in applying Natural Language Processing and related AI capabilities.

· Experience working with large and complex healthcare datasets, preferably patient-level longitudinal data and experience with studies of treatment effectiveness/outcomes, disease progression, adherence, healthcare utilization, patient journey, sales targeting, prescription/procedure volumes/shares, provider networks and prescribing/treatment patterns, etc

· Strong related programming skills including experience with good coding practices and a thorough understanding of the data science package landscape. Familiarity with Tableau and PowerBI a plus.

· Familiarity with agile software development practices

· Excellent written and spoken communication skills, including ability to present technical concepts to lay audiences, write analysis plans for projects, contribute to proposals / grant applications, pitch ideas effectively and persuasively to clients / internal stakeholders, etc.

· Demonstrated ability to work both collaboratively to solve complex problems and individually to research/advance areas of interest and exploration

· Proven ability to develop meaningful/valuable analytic insights from multiple data sources and support value through commercialization

Preferred candidates may also have

· Experience supporting or launching Data and Analytics or SaaS-based enterprise product

· Experience in managed markets and pharma market access ecosystem

· Experience in the commercial health insurance industry

· Knowledge of payer marketing, drug development lifecycle and drug launch process

Additional Information

All your information will be kept confidential according to EEO guidelines.

Position will be based in Livingston NJ or Yardley PA

(highly qualified remote applicants will be considered)

Travel Requirements:

Approximately <10>",3.9,"MMIT
3.9","Yardley, PA",-1,201 to 500 Employees,1994,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1
25,Data Scientist,"$65k-$108k
(Glassdoor Est.)","HPOne, named CT Magazine's 2018 Great Places to Work, is looking for a Data Scientist to join our team.

The Data Scientist is responsible for collecting, cleaning, translating data to meet the company's needs. Every business collects data, whether it's sales figures, market research, logistics, or transportation costs. The Data Scientist will use that data and machine learning to help drive HPOne's business plans.

What you'll do:
Research and develop statistical learning models for data analysis
Develop insights and deliver recommendations based on data analyses
Work with business leaders to articulate business requirements for data analyses
Implement new statistical or other mathematical methodologies for specific models or analyses
Optimize joint development efforts through database use and project design
Create automated reports and dashboard products, in order to display results to internal teams
Develop end-customer segmentation schemes by analyzing customer behavior
Perform ad hoc analyses and deliver recommendations
Develop and implement predictive models like decision tree, regression using R or similar
Communicate results and ideas to key decision makers
Required Skills/Abilities:
Master's Degree in Computer Science, Statistics, Applied Math or related field
Five years' experience with SAS (or similar), ETL, data processing, database programming and data analytics
Experience in data mining and statistical analysis
Able to understand various data structures and common methods in data transformation
Excellent pattern recognition and predictive modeling skills
Experience with programming languages such as Java / Python (or ""R"")
Experience conducting regression analyses
Understanding of relational databases and data management as well as experience with data aggregation and normalization
Advanced excel expertise (pivot tables, VLOOKUP, report filters, etc.)
Ability to approach tasks strategically, while owning and mastering the details
Exceptional problem solving, as well as analytical and strategic thinking skills
Initiative to own projects from start to finish
Strong oral and written communication skills, with ability to work well with people across the company at all levels


Preferred Skills/Abilities:
Coursework in at least one of the following: mathematics, business, analytical marketing, information systems, programming/databases, statistics/statistical modeling, finance, economics, or physics
Experience conducting analyses and building predictive models using SAS (or similar)
Experience with business intelligence and data visualization tools preferred (like Domo or Tableau)
Physical Requirements:
Prolonged periods of sitting at a desk and working on a computer, typically in an office or cubicle environment (constant noise, fluorescent overhead lighting)
HPOne is an Equal Opportunity Employer:

Equal Employment Opportunity (EEO) is a fundamental principle at HPOne, where employment is based upon personal capabilities and qualifications. HPOne does not discriminate because of actual or perceived sex, sexual orientation or preference, gender identity, gender, transgender, race, color, religion, national origin, creed, citizenship status, ancestry, age, marital status, pregnancy, childbirth or related medical conditions, medical conditions including genetic characteristics, mental or physical disability, military and veteran status, or any other protected characteristic as established by law. HPOne requires the necessary drug testing and background checks as part of our pre-employment practices.",3.6,"HPOne
3.6","Trumbull, CT",-1,501 to 1000 Employees,2006,Company - Private,Insurance Carriers,Insurance,$50 to $100 million (USD),-1
26,FCC Data Scientist,"$73k-$121k
(Glassdoor Est.)","Requisition Number:
4199

Job Title:
FCC Data Scientist

Location City:
Miami Lakes

Location State:
Florida

Job Description:
Summary: The FCC Analytics group is responsible for the development and management of the BSA/AML, Fraud and Quality Control analytics functions. The group tunes the financial crimes models dedicated to the detection of suspicious activity and fraudulent transactions as well as those designed to risk rate customers and screen against OFAC designated lists. Additionally, the group manages application related implementations, maintenance and enhancements and the development of reporting and visual analytics used for investigations, KPI tracking, quarterly reporting and annual risk assessments.

The primary purpose of this position is to assist with the management of the Fraud and BSA/AML models related to transaction monitoring, customer risk rating, OFAC fuzzy logic filtering, and transactional fraud mitigation strategies. The individual that fulfills this position must understand the general dynamics of model risk management as set forth by OCC guidelines. Furthermore, the candidate must also have experience with SQL, quantitative stat based analytics (such as standard deviation, percentile distributions, k-means, clustering, etc.), model forecasting and reporting analytics (including visual and flowchart modeling) amongst other skill sets around management of information systems. Requires basic commercial awareness.

ESSENTIAL DUTIES AND RESPONSIBILITIES: While other duties and special projects may be assigned, the primary duties and responsibilities include the following:
Conduct assessments of models and provide reports detailing the current state of data feeds, rule output at current settings, and alert outputs at alternative settings.
Utilize Oracle SQL to the extent of simulating model output.
Identify potential logic deficiencies in model outputs through cross validation of external analyses
Assist with the identification, evaluation, and development of controls to mitigate FCC risk and operational impacts.
Research, develop, prototype and test new models and their related inputs.
Assist with annual FCC model tuning and optimization efforts in line with regulatory expectations to meet false-positive and detection rate criteria; performs quantitative analysis on the alert output of each tuning cycle (able to prepare reports detailing forecast results).
Perform model management reviews for the ongoing assessment of model suitability against emerging risk.
Assist with data integrity and validation testing on FCC projects including software implementations, operational enhancements related to efficiency gains, and other special projects as needed including the coordination of software updates in collaboration with the Bank's IT Department and or Project Management Office.
Support manager with resolving of open issues and/or defects involving applications used by the FCC Department including the identification of issues, tracking, escalation, testing, and resolution.
Maintain business definitions in the form of a data dictionary for all department managed models.
Prepare reports in a manner that is clear and comprehensible to FCC supervisors/managers, internal auditors and regulatory examiners.
Communicate production issues with key stakeholders such as business lines, FCC management team, and the IT Department.
Create documentation and provide technical training to business users as needed (this includes training post model tuning deployments and on new enhancements).
If necessary, effectively communicate with the business lines in order to obtain the necessary information and documentation to complete model improvements.
Handle a large workload with the ability to complete the tasks correctly and efficiently within the designated timeframes exercising discretion in setting priorities.
Communicate effectively to different audiences, including both business and technical parties.
Possess a general understanding of banking with respect to BSA/AML and Fraud risks.
Perform any other assignments as directed by manager.

EDUCATION and/or EXPERIENCE
Bachelor's degree in Computer Science, Management Information Systems or related field.
At least 3 years working with data modeling, software implementation, enhanced reporting analytics or related experience preferably with a financial institution.
Advanced experience with data mining/analytical tools such as R and Python
Strong knowledge of Structured Query Language (SQL), Oracle programming language, data mining techniques, and Business Intelligence Tools
Strong database skills, including working with advanced data sets, pivot tables, advanced database and statistical functions and methods
Experience visualizing data using tools such as Tableau
Experience with developing and implementing Fraud and BSA/AML risk strategies in decision engines, detection tools and onboarding platforms.",3.1,"BankUnited
3.1","Miami Lakes, FL",-1,1001 to 5000 Employees,2009,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),-1
