,Job Title,Salary Range,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
82,Senior Tooling Engineer,"$68k-$123k
(Glassdoor Est.)","Masimo (NASDAQ: MASI) headquartered in Irvine, California, is a fast-growing and award-winning international medical technology and device company with operations spanning the globe. We develop innovative, noninvasive monitoring technologies that save, extend and improve the lives of people of all ages, in all walks of life. These revolutionary technologies are helping to solve ""unsolvable"" problems that have plagued the healthcare industry, while taking the pain and discomfort out of blood monitoring. For more than 20 years, innovation has been and will continue to be our passion.

To learn more about us, please visit: www.masimo.com

Senior Tooling Engineer

Job Summary

The Senior Tooling Engineer designs assembly tools and fixtures used for the high volume production. The Engineer creates solid model assemblies and fully dimensioned detailed tool design drawings using SolidWorks. The tool designs need to follow and meet the design specification outlined by the Process or Manufacturing Engineer. The position level is commensurate with education and experience.

Duties & Responsibilities

Design and/or modify assembly fixtures and equipment used for the high volume production of the Company’s products;
Use and understand ASME Y14.5M 1994-2009 impact on tool designs and tolerances.
Incorporate standard purchased tooling components as needed into the tool/ fixture designs
Check tool and fixture designs by validating their accuracy and function
Create and maintain detailed component and assembly models to support fabrication of tools and fixtures
Manage tool design work load and prioritize accordingly
Distinguish the difference between high production and experimental tooling
Interact with Process Engineers to optimize tool designs for manufacturing quality and costs
Interact, as needed, with tool makers and vendor machine shops
Evaluate existing designs so new designs are continually improved and enhanced
Other duties may be assigned

Minimum Qualifications

7+ years of experience in fixture design in a high volume production environment
Proficient with 3D modeling (Solidworks preferred)
Experience with metallurgical and plastic design requirements;
Experience in the start-up, and scale-up of new product introductions;
Must have a general knowledge of CNC machining capabilities
Experience with electro-mechanical/optical products;
Project and program management skills; ability to handle multiple projects
Ability to understand how and why mechanisms work;
Excellent conceptual, analytical, and problem-solving ability;
Excellent computer skills: word processing, and spreadsheets, in addition to CAD proficiency;
With minimal supervision, demonstrate the ability to solve practical problems, interpret, resolving problems and issues using a variety of instructions or guides furnished in written, oral, diagram, or schedule form.

Preferred Qualifications

Experience with SolidWorks
CSWP (Certified SolidWorks Professional)
Experience with manual machining, CNC programming/operation, soldering, lathe operation, and assembly
Experience in automation

Education

BS degree in Mechanical Engineering or related discipline

Physical requirements/Work Environment

This position primarily works in an office environment. It requires frequent sitting, standing and walking. Daily use of a computer and other computing and digital devices is required. May stand for extended periods when facilitating meetings or walking in the facilities. Some local travel is necessary, so the ability to operate a motor vehicle and maintain a valid Driver’s license is required.

The physical demands of the position described herein are essential functions of the job and employees must be able to successfully perform these tasks for extended periods. Reasonable accommodations may be made for those individuals with real or perceived disabilities to perform the essential functions of the job described.

We are proud to offer if eligible a highly competitive compensation plan with an excellent benefits package including 3 weeks vacation, stock options, 401k match, medical, dental, vision plans and much more!

Masimo is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex including sexual orientation and gender identity, national origin, disability, protected Veteran Status, or any other characteristic protected by applicable federal, state or local law.
**NO AGENCIES PLEASE*** Thank you!
#LI-PV1

Back Share
Apply Now",4.0,"Masimo
4.0","Irvine, CA",-1,1001 to 5000 Employees,1989,Company - Public,Health Care Products Manufacturing,Manufacturing,$500 million to $1 billion (USD),-1
83,"Data Scientist, Customer Experience","$79k-$130k
(Glassdoor Est.)","Our application is not compatible with Internet Explorer (IE). We recommend using Chrome.


CFA Institute is the world’s largest association of investment management professionals. As a global, independent organization, with a community of more than 175,000 members and 150+ member societies, we lead the investment profession by promoting the highest standards of ethics, education, and professional excellence for the ultimate benefit of society.

At CFA Institute, we care about our employees’ mental, physical, social, and financial well-being. That’s why we are committed to providing a comprehensive, competitive benefits package that offers flexibility to make choices that meet their needs:
Health & Well-being benefits that are amongst the best in the industry with full comprehensive Medical, Dental, and Vision for employees and their family members
Comprehensive Leave and Time Off plans
A focus on Financial Well-being means that we stack our retirement benefits against the most competitive standards.
Flexible work arrangements
Wellness, Education, and Employee Assistance Benefits
Job Description Summary:

The Senior Data Scientist, Customer Experience will analyze customer data to deliver actionable insights to the organization that will improve our customers’ experience with CFA Institute. This role will play a critical role in establishing the measurement frameworks, reports, and data requirements for an effective voice of customer program that enables the organization to make customer-centric decisions.

Job Description:

As a Senior Data Scientist, Customer Experience you will have the opportunity to:
Extract insights via analysis, disseminate actionable client insights within our team and across the business for awareness/education and to drive action
Develop customer analytics reports and regularly distribute reports to applicable parties
Run correlation and regression analyses against other data sets to derive deeper understanding of customer feedback and business implications
Report on themes, trends, and insights across disparate data sources to provide a comprehensive view of customers’ perceptions of the CFA Institute experience (e.g., survey, social media, call centers, etc.).
Serve as the division’s data security policy lead, providing input to and ensuring adherence with enterprise data governance policy decisions including data security, data privacy, and the implementation of access control measures.
The skills and experience required for this role are:
Experience launching qualitative and quantitative data gathering and analysis initiatives
Proven ability with data visualization and reporting technologies, especially Tableau
Experience working with BI tools (e.g. Tableau) for additional analysis skills (data modeling, R or python, etc.)
Hands on experience working on strategy or customer data, with proficiency in data mining and predictive modeling inclusive of linear and non-Linear regression, logistic regression, and time series analysis models.
Facility in working with deep learning algorithms and large datasets as well as experience working with unstructured data and experience cleaning and manipulating data.
This opportunity is open to internal and external candidates. CFA Institute is committed to the professional development of its employees; first consideration will be given to internal candidates

You can connect with the Recruiter on LinkedIn.

If you feel this opportunity could be the next step in your career, we encourage you to click “Apply” and complete our three-minute application.

To stay up to date on current news and events, follow CFA Institute’s LinkedIn page.

We are an Equal Opportunity Employer. CFA Institute prohibits both discrimination and harassment with regard to all identifying characteristics: any individual employee, group of employees, or prospective employee on the basis of race, color, national origin, citizenship or immigration status, religion, creed or belief, age, marital or partnership status, marital or family status, care giver status, pregnancy and maternity, sexual and other reproductive health decisions, physical abilities/qualities, disability, sexual orientation, gender, gender identity or expression, predisposing genetic characteristic, military or veteran status, status as a victim or witness of domestic violence or sex offense or stalking, unemployment status, infectious disease carrier status, migrant worker status, educational background, socio-economic status, geographic location and culture or any other basis protected by applicable law. This policy impacts all aspects of employment, including but not limited to, recruitment, hiring, compensation, training, development, promotion, demotion, layoff, recall, furlough, transfer, leave of absence, and dismissal. This is a global policy that applies to all CFA Institute employees, regardless of location.

Our application is not compatible with Internet Explorer (IE). We recommend using Chrome.",3.8,"CFA Institute
3.8","Charlottesville, VA",-1,501 to 1000 Employees,-1,Nonprofit Organization,Investment Banking & Asset Management,Finance,$100 to $500 million (USD),-1
84,Data Scientist,-1,"TACG is a driven Alaskan Native 8(a) professional consulting firm, that focuses on employee growth in collaboration with client delivery. Our portfolio ranges from support work with Health and Human Services to highly skilled Defense consulting. We have recently been awarded as one of INC.5000's fastest growing companies and received multiple best places to work awards. How can you help shape TACG?
Position Summary:

TACG is looking for a Data Scientist to support the business in defining information/data requirements to allow for the design, development, testing/evaluation, implementation and sustainment of critical business applications and IT capabilities. The Data Scientist will provide technical expertise in Business Intelligence (BI) tools and programming languages to support data analytics, data visualizations, and predictive analysis.

Responsibilities:
Applies analytic methodologies and principles to address client needs.
Applies analytic techniques in the evaluation of project objectives and contributes to the implementation of strategic direction.
Performs analyst functions including data collection, interviewing, data cleansing, data modeling, project testing, and creation of performance measurements to support project objectives.
Performs data collection, interviewing, data cleansing, data modeling, project testing, and creation of performance measurements to support project objectives.
Required Knowledge, Skills and Experience:
Excellent analytical skills
Experience using SQL, Python, and R languages for statistical analysis
Experience using Tableau Desktop, Prep Builder and Reader for the generation, sustainment and viewing of data visualization dashboards
Experience in ETL, specifically with data resident on SharePoint
3 years of experience with a Bachelor's Degree in computer science, information systems management, mathematics, operations research, statistics, or engineering; or, 1 year of experience with a Master's Degree in computer science, information systems management, mathematics, operations research, statistics, or engineering.
Education & Certification Requirements:
Four year degree or a Master's Degree in Computer Science, Business, Management or related field
Preferred Skills:
Creative thinker
Strong communication skills
Proficient in MS Office suite of tools, specifically MS Excel.
Excellent team skills.
Experience or understanding of AF or DoD processes, data and systems
Disclaimer:
The above statements are intended to describe the general nature and level of work performed by employees assigned to this classification. They are not intended to be construed as an exhaustive list of all responsibilities, duties and skills required of personnel so classified.

Work Environment:
The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions
All work will be performed in an office environment.
Physical Requirements:
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
The employee is frequently required to talk or hear. The employee is occasionally required to stand, walk; reach with hands and arms to stoop, kneel, crouch, or crawl. The employee must occasionally lift and/or move up to 25 pounds. Specific vision abilities required by the job include close vision.
Citizenship: United States
Security Clearance: NACI background will be required
Percent of Travel Required: Up to 10%
FLSA Status: Full-time, Exempt
Benefits:
We understand that our employees make us the great company we are, so we want to give back as much as possible. Whether it's our flexible wellness program that gives you the power to do what makes you happy or focusing on career development utilizing our tuition reimbursement, we're sure to have every benefit you're looking for, to also include; matching 401(k), Medical, Vision, and Dental Coverage and much more!

TACG is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.",4.7,"TACG Solutions
4.7","Dayton, OH",-1,51 to 200 Employees,2006,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
85,Computer Vision Software Engineer,-1,"We are actively recruiting for this role, with all interviews, hiring and new hire on-boarding being done virtually. The start date is immediate, with work to be performed remotely until bans for onsite work are lifted.

Alaant is now recruiting for a Computer Vision Software Engineer to support the work of a leading software research and development company. Our client specializes in computer vision, data and analytics, scientific computing, medical computing, and software process. This company works with and develops solutions for Fortune 500 companies along with government and academic laboratories worldwide.

What you will do:
Design and implement large scale frameworks using C++ to conduct high level algorithms while working cross-functionally using various platforms from desktop to cloud infrastructure. You will also be working with object detection, image manipulation along with 3D detection to name a few.

Why this is a great job!
You will be given the opportunity to work on large scale projects that will stretch you
You will be working with computer vision, machine learning and artificial intelligence technologies and be part of various test sites
You will collaborate with leaders in this space and collaborate with professionals nationally & worldwide
What you will bring:
Bachelor’s degree in computer science, master’s degree preferred
3-5 years’ experience as Software Developer
Strong C++ skills
Experience with designing and implementing complex systems
Experience with optimizing code
Experience with Python a plus
Experience with GPU a plus
Strong knowledge of Computer Vision applications
Strong verbal communication
Military Occupation Specialty (M.O.S) Code Equivalents:
Army: 255A, Marine: 4025, Navy: DP

For more details on this role contact:
Megan Ermalowicz, Talent Acquisition Manager megan.ermalowicz@alaant.com 518-689-0710 phone

This is an active role, with an immediate start date. All hiring and on boarding will be done virtually.

Due to government/contractual restrictions, only candidates that are US Persons (citizens, permanent residents, green card) will be considered.

Alaant Workforce Solutions wants all interested applicants to know we are hiring a diverse workforce and are actively recruiting candidates in accordance with diversity, inclusion and equal opportunity policies.

Connect with us on LinkedIn, Facebook, Twitter, Instagram & Glassdoor

At Alaant we believe in People First! We Care. We Listen & We Support.

www.alaant.com",5.0,"Alaant Workforce Solutions
5.0","Albany, NY",-1,51 to 200 Employees,2018,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
86,COMPUTER SCIENTIST - ENGINEER - RESEARCH ENGINEER - PERFORMANCE METROLOGY,"$58k-$84k
(Glassdoor Est.)","Job Summary:


Join our Intelligent Systems Division! As a member of the team, you will help develop creative solutions for existing and next-generation technologies for healthcare applications using advanced modeling, artificial intelligence and machine learning. This role entails frequent interaction with technical clients and colleagues to understand requirements and constraints of the task objectives. Operate in various phases of the system lifecycle, including applied research, requirements generation, design, implementation, testing, integration, installation, and documentation.


Education/Experience:


Must have a BS, Masters or Ph.D. in Computer Engineering, Electrical Engineering, Computer Science, Biomedical Engineering, Aerospace Engineering, Mechanical Engineering or other related disciplines. Must have at least a 3.25 GPA. Must have course work or experience in more than one of the following: image and video processing, high performance computing including GPUs, network and routing protocols, logic programming and knowledge representation, machine learning/artificial intelligence, software development, signal processing; communications and RF. Strong software skills required. Experience in C++, C#, and/or Python preferred. Experience with Linux, real-time operating systems, multithreaded programming, and/or networking/socket programming is a plus. An interest and/or experience in working with hardware a plus. Excellent verbal and written communication skills required. Must be able to work in project team environments and independently. Must have excellent problem-solving skills, be self-motivated, and be driven by challenging problems. Must have good organizational skills and attention to detail with an aptitude for continuous learning and leadership potential. A valid/clear driver's license is required.


Special Requirements:


Applicant selected will be subject to a government security investigation and must meet eligibility requirements for access to classified information. Applicant must be a U.S. citizen.

Job Locations: San Antonio, Texas


For more information about this division, visit the Intelligent Systems home page.

An Equal Employment Opportunity/Affirmative Action Employer
Race/Color/Religion/Sex/Sexual Orientation/Gender Identity/National Origin/Disabled/Veteran
Committed to Diversity in the Workplace
If you need assistance, please Contact Us",4.0,"Southwest Research Institute
4.0","San Antonio, TX",-1,1001 to 5000 Employees,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),-1
87,Data Engineer,"$49k-$94k
(Glassdoor Est.)","As a Senior Data science engineer, you will be part of a team of data science engineers who research and development design, test, and deployment of automated process, reports and data processing systems. Data science engineer team use their analytics skills to develop solutions for storing and retrieving information related to the processing, publication, and distribution of scientific data products You will help the team philosophy on software engineering and serves as a mentor for understanding the inner workings and the debugging of complex queries and workflows on parallel data processing systems.
The candidate will have a strong technical ability, excellent project management skills, great communication skills, and a motivation to achieve results in a fast-paced environment.

Responsibilities\*\*
Create and maintain the high-quality data set to serve as the source of truth for various fundamental data captured, and hence enabling data scientist to be more confident on their analysis, machine learning training and reporting.
Create and maintain blue print for data to integrate, centralize and maintain the data sources.
Implement data preparation solutions.
Implement, verify, design, and maintain software systems.
Ensure data integrity by leveraging proven methodologies, including data reconciliation, data integration and data audits.
Requirements*
MS in Computer Science, Engineering, Mathematics, relevant certificates or work experience
6+ years of experience working with relational databases, data warehousing and advanced working SQL knowledge.
6+ years of successful history in manipulating, processing, and analysis of large datasets (million+ records) and comfortable analyzing datasets of 10+ million records
6+ years of experience with the following tools/concepts:
ETL process development tools, preferably SQL Server Integration Services (SSIS)
Object-oriented development
Software development lifecycle
4+ years of experience working with Data Visualization and Descriptive Statistics, preferably SQL Server Reporting Services (SSRS) and/or Microsoft Power BI
4+ years of experience executing full software development life cycle.
Strong skills on identifying and resolving performance and data quality issues
Solid software engineering skills across multiple languages
Strong analytical and problem-solving skills
Passion for teaching and mentoring
Strong verbal and written communication skills
Desired Qualifications: *
Experience working with finance industry.
Experience with one or more of the following:
Python
Scala
Java
Informatica
Manipulating/handling data in JSON or XML formats
PL/SQL
Job Type: Full-time

Experience:
Relational Databases: 6 years (Preferred)
Big Data Analytics: 6 years (Preferred)
Data Visualization: 6 years (Preferred)
Benefits:
Health insurance
Dental insurance
Vision insurance
Retirement plan
Paid time off
Flexible schedule
Schedule:
Monday to Friday
Other
Company's website:
https://www.pragroup.com/",2.8,"PRA Group, Inc.
2.8","Richmond, VA",-1,1001 to 5000 Employees,1996,Company - Public,Financial Transaction Processing,Finance,Unknown / Non-Applicable,-1
88,Data Scientist,"$80k-$132k
(Glassdoor Est.)","Job Capsule


The Data Scientist analyzes complex and unstructured data using state-of-the-art data science methods for data driven decision making. This role uses knowledge of data science methods and applies analytics to solve real world problems. The Data Scientist will work with customers to collect and understand data, perform wrangling, develop applications and collaborate actively across the organization and with senior management to accomplish various objectives.

Job Duties/Roles
Apply advanced data science concepts to deliver data driven digital offerings and insights
Be able to write independent source code, validate and test for model quality assessment and improvement
Experience with Data Visualization tools such as Power BI or Tableau or Spotfire
Use machine learning and artificial intelligence methods, classification, regression algorithms
Comfortable working independently on data engineering, pre-processing and data preparation tasks to prepare data for further analysis
Generate Intellectual Property for the company
Stay current in the field of advanced analytics and take initiative to apply new technologies
Knowledge, Skills and Abilities Required (KSAR)
Python - Numpy, Pandas, lamdas, keras, Tensorflow, MS Cognitive AI, Matlab, R, SQL
OOP(Object Oriented Programming)
ANN, RNN, Classification, Clustering, CNN, Regression tools
Exposure to building RestFul APis for data science modelling is a plus
Practical experience using predictive analytics, multiple approaches, to ID abnormalities and failures using time series and unstructured data sources.
Knowledge of data architectures and systems is a plus
Minimum years of Experience


Minimum 3 years of relevant experience in data / analytics.

Country Requirements


Must be a US Citizen or Permanent Resident (US Person) and able to work on Government Data with ITAR classification

Required/Preferred Education Requirements


BS degree required in Data Science or Computer Science or Engineering or another relevant field",3.4,"American Bureau of Shipping
3.4","Houston, TX",-1,1001 to 5000 Employees,1862,Other Organization,Architectural & Engineering Services,Business Services,$1 to $2 billion (USD),-1
89,Data Scientist,"$116k-$181k
(Glassdoor Est.)","Zynga is a leading developer of the world’s most popular social games that are played by people around the world every single day. To-date, more than 1 billion people have played our games across Web and mobile, including Words With Friends, FarmVille, Zynga Poker, Merge Dragons, Empires & Puzzles, Hit it Rich! Slots and CSR.

Zynga’s Marketing Data Science and Analytics team uses our outstanding and expansive data to deliver fundamental insights on who our audience is, how they engage with our games, and what are the best ways to acquire them. We strive for a better understanding of our players which translates into challenges and features that delight them.

Here’s where you would come in: identify and formalize problems related to campaign optimization. Design and develop systems and services to optimize campaigns at scale. Be innovative, be creative, use every bit of that key commodity – data. Millions of people play Zynga games every day, so our data is tremendously rich, and we have a lot of it!

We will rely on you to communicate your findings to your peers – both technical and non-technical. Your solutions to difficult problems will need to be demonstrably impactful, visual and maintainable. You will collaborate with engineering teams to build proof-of-concept and MVPs of campaign bidders and optimizers. You will collaborate with User Acquisition Managers, Product Managers, and Engineers to deliver business impact.

Responsibilities:
Design and implement scalable systems and models to experiment with campaigns and creatives across channels and acquire users at scale
Work with large amounts of data to find and realize opportunities to acquire and re-target users profitably delivering unambiguous business metric impact
Craft effective campaign strategies to acquire users across a multitude of user acquisition channels
Drive and empower user acquisition team to make quantitatively informed, evidence based decisions - through custom visualizations, and ETLs to augment user data
Design, test, verify and implement machine learning models with Zynga’s games that impact millions of users. Models may include but not limited to LTV modelling, campaign bid recommendations, budget allocation, clustering/segmentation, forecasting, fraud detection, and / or reinforcement learning
Build prototypes and MVPs of services and applications that improve effectiveness of campaigns, creatives, ad networks and/or user segments.
Required Skills and Experience:
B.S. or B.A. in Math, Statistics, Comp Sci, Engineering, or other quantitative field required; Masters, MBA or PhD preferred
5+ years of relevant work experience in data science or analytics role in a Marketing Analytics or a User Acquisition Analytics Team
Familiar with mobile performance marketing and/or user acquisition landscape
Strong experience in SQL;
Proficient in Python; Proven fundamental programming skills (algorithms, data structures, OOP, OS, Networking, AWS Cloud); Ability to design distributed systems
Ability to build and maintain software services and systems at scale; experience in deploying services in at least one cloud provider (AWS, Google Cloud or Azure)
Proven experience with some of the following: machine learning, predictive modeling, deep learning
Experience in analyzing large datasets, preferably in a Hadoop or Spark environment, and deploying production ready systems at scale
Strong written and oral communication skills
Strong passion for gaming and performance marketing!
Zynga is an equal opportunity employer. We are proud of our broad community; we do not discriminate on the basis of race, sex, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, medical condition, disability, or any other class or characteristic protected by applicable law. We welcome job-seekers, players, employees, and partners from all backgrounds. Join us!

We will consider all qualified job-seekers with criminal histories in a manner consistent with applicable law.

Zynga is committed to providing reasonable accommodation to applicants with disabilities. If you need an accommodation during the interview process, please let us know.",4.1,"Zynga
4.1","Austin, TX",-1,1001 to 5000 Employees,2007,Company - Public,Video Games,Media,$500 million to $1 billion (USD),-1
90,Data Scientist,-1,"COMPANY

AccuWeather, recognized and documented as the most accurate source of weather forecasts and warnings in the world, has saved tens of thousands of lives, prevented hundreds of thousands of injuries and tens of billions of dollars in property damage. With global headquarters in State College, PA and other offices around the world, AccuWeather serves more than 1.5 billion people daily to help them plan their lives and get more out of their day through innovative digital media properties, such as AccuWeather.com and mobile, as well as Business Solutions (AFB), radio, television, newspapers, and the 24/7 AccuWeather Network.

Additionally, AccuWeather produces and distributes news, weather content, and video for more than 180,000 third-party websites. Among AccuWeather's many innovative and award-winning features free to the public are MinuteCast® Minute by Minute™ forecasts with Superior Accuracy™. Further, AccuWeather serves more than half of Fortune 500 companies and thousands of businesses globally.

RESPONSIBILITIES:
Work with multiple data formats, databases, and storage technologies to perform comprehensive analysis and report findings.
Partner with different departments to determine needs, scope solutions, and communicate findings to non-technical audiences.
Independently perform data cleaning, merging, analysis, and visualization including predictive analytics, statistical modeling, and machine learning.
Visualize and communicate results.
Engage in cloud-based development & implementation of machine learning.
Explore, test, and implement methods that perform machine learning techniques that will leverage some of the largest datasets on the planet.
Design and build technology that supports continuous improvements in machine learning driven forecasting systems.
Support AccuWeather labs innovation efforts.
Keep abreast with best practices and trends.
QUALIFICATIONS:
B.S. or M.S. (preferred) in Computer Science, Applied Mathematics, Meteorology or a similar, relevant field.
Experience working with and deploying projects in a cloud infrastructure.
Experience accessing and working with scientific data sets.
Familiarity working with large datasets leveraging technology that may include BigQuery, AWS Athena, Tableau, and/or Power BI
Analyzing data through R and/or Python
Familiarity with one or more RTB ad management & DSP & SSP platforms
Deep mathematical and technical understanding of many AI methodologies.
Excellent organizational and time management skills.
Desire and interest in keeping up to date on what is and what is new in data science.
AccuWeather is proud to be an Equal Opportunity/Affirmative Action Employer. We are committed to equal employment opportunity to all applicants and existing employees and we evaluate qualified applicants without regard to race, creed, color, national origin, sex (including pregnancy and gender identity/expression), sexual orientation, age, ancestry, physical or mental disability, marital status, political affiliation, religion, citizenship status, genetic information, veteran status, or any other basis protected under applicable federal, state, or local law. View the EEO is the Law poster here and its supplement here. The pay transparency policy is available here.

AccuWeather is committed to working with and providing reasonable accommodations to individuals with disabilities. If you need a reasonable accommodation because of a disability for any part of the employment process, please send an e-mail to human.resources@accuweather.com and let us know the nature of your request and your contact information.",3.7,"AccuWeather
3.7",Remote,-1,201 to 500 Employees,1962,Company - Private,TV Broadcast & Cable Networks,Media,$100 to $500 million (USD),-1
91,Senior Digital Signal Processing Engineer,-1,"Digital Signal Processing Engineer

US Citizenship is required due to security clearance requirements,

At Expedition Technology, we push the boundaries of what is possible every day. Our engineers excel in tackling traditional signal processing problems and creating novel solutions using machine learning/deep learning algorithms. We are one of a very few companies that has been successful in employing deep learning to traditional signal processing. Our collaborative culture is conducive to researching and developing the cutting-edge solutions our DOD and IC customers seek.

We are currently seeking like-minded engineers and developers to join our growing team. A successful candidate will have the privilege of driving research and development activities to enable automated machine learning techniques to detect, demodulate and exploit signals in complicated environments. Emphasis includes software defined radio design and development, spectrum analysis and channelization, adaptive beamforming, channel equalization, waveform analysis, signal coding and decoding.

Primary Responsibilities:

Develop, modify, and maintain digital signal processing algorithms
Create machine learning models/neural networks designed to glean intelligence from signal processing data
Maintain robust existing code and develop new code
Work on small teams on various machine-learning oriented R&D programs

Position Requirements:

Minimum 5 years related experience- preferably within Research & Development focused positions
Interest in extending state-of-the-art machine learning and deep learning research to traditional signal processing problems
Experience with some or all of the following: C, C++, Python, MatLab (Python preferred)
Experience and understanding of Detection & Estimation Theory
In depth understanding of spectral estimation, digital communication theory and/or information theory (need not have all three)
Prior experience with adaptive filtering and interference mitigation in challenging environments
Bachelor’s degree or higher in Electrical Engineering, Aerospace Engineering, Computer Engineering, Mechanical Engineering or similar
Candidates holding active US Government clearances are highly desired- must at least be eligible to obtain a TS/SCI or higher
US Citizenship is required

Interested in joining our team? Let’s explore together!

Expedition Technology is an IBA company that offers self-directed, company-paid, comprehensive medical, dental and vision insurance, PTO, 401k with up to 12% company match, equity shares (SARs), student loan repayment options and a generous tuition reimbursement program. Most importantly, we offer an environment where we are encouraged to push boundaries, take risks and enjoy the rewards.

EXP is proud to be an Equal Opportunity Employer that believes a diverse range of talent creates an environment that fuels creativity and innovation. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, age, disability, national origin, genetic information or protected veteran status.

Powered by JazzHR

M90ruzNxxD",5.0,"Expedition Technology, Inc.
5.0","Herndon, VA",-1,1 to 50 Employees,2013,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),-1
92,Software Engineer,"$56k-$117k
(Glassdoor Est.)","Brain Corp is a San Diego-based AI company creating transformative core technology for the robotics industry. Our diverse engineering teams in Software, Hardware Design, and Embedded Systems are creating comprehensive solutions to support the builders of today's autonomous machines in successfully producing, deploying, and supporting commercial robots across industries and applications. Brain Corp is funded by the SoftBank Vision Fund and Qualcomm Ventures. For more information please visit: https://www.braincorp.com/

Position Summary:

As a member of the Software Engineering team, the Software Engineer will be working on a newly launched product and will help to solve complex problems in the material handling space. As a core member of our AI & Platform Division, you will work with our world-class team of engineers and scientists to build a platform for the next generation of intelligent machines. Your experience will be pivotal in advancing our mission: safe and reliable robots everywhere.

Duties and Responsibilities:
Deliver software features/functionality that increases customer value and product scalability.
Increase the agility/ software release frequency of the team and organization through code refactoring, simplification, and removal.
Review performance metrics of production fleet as a key indicator of customer experience from which to identify software product improvements.
Coordinate with cross-functional areas of expertise including hardware, firmware, platform, user experience, quality, and cloud engineering to deliver world-class customer value.
Remain up to date with developments across platform, navigation, and other robots, in order to leverage and contribute towards software innovation across all products.
What you need:
Bachelor's degree in computer science, software engineering, or a related field
2-4 years of experience writing C++ and python applications for Linux or embedded systems
Experience coding at an industry level with a strong background in programming constructs and idioms.
Experience designing/developing/testing/deploying/maintaining features and software releases
Experience working in large code bases of mixed Python, C++, and Python extensions
Solid understanding of design patterns, data structures, and advanced programming techniques
Experience with soft real-time and multi-threaded systems
Experience with version control systems such as git
Desire to constantly learn as well as teach others
Strong analytical skills that enable data-driven decisions and prioritization
Things that make a difference:
MS in computer science, software engineering, or a related field
Experience designing and developing robotic systems using robotics frameworks, including ROS, and existing libraries and tools
Experience with C++11 and newer
Experience with path planning, AI algorithms, navigation algorithms, or robot behavior systems a plus
Experience with continuous integration, deployment and release management tools
Experience with Agile and Scrum methodology
Proven system integration and software architecture skills
Good working knowledge of robotics and surrounding systems
Physical Demands:

The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Essential functions may require maintaining the physical condition necessary for sitting, walking or standing for periods of time; operating a computer and keyboard; talk and hear at normal room levels; using hands to finger, grasp, and feel; repetitive motion; close visual acuity to prepare and analyze data and figures; transcribing; viewing a computer terminal; extensive reading; lift, push, carry, or pull up to 10 pounds.

Work Environment:

The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. The noise level in the work environment is usually quiet to moderate. Employee is exposed to the typical office environment with computers, printers and telephones.",3.5,"Brain Corp
3.5","San Diego, CA",-1,201 to 500 Employees,2009,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
