,Job Title,Salary Range,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
74,SAP Data Analyst,"$70k-$121k
(Glassdoor Est.)","Position Description:
The SAP Data Analyst is responsible for analyzing data and the ERP architecture to support business intelligence. In collaboration with subject matter experts and data stewards, defines and implements data strategy, policies and controls to ensure enterprise data is accurate, complete, secure and reliable. The SAP Data Analyst will oversee data structures, design the ERP reporting strategy and provide system training. The SAP Data Analyst will ensure master data integrity in key systems as well as maintaining the process to support the data quality. The analyst must be proficient with SAP reporting tools and willing to keep up with industry trends for continuous improvement.

Position Requirements:
ESSENTIAL DUTIES AND RESPONSIBILITIES:
• Define reporting requirements and analyze data for business intelligence and systems integration.
• Establish enterprise master data requirements and troubleshoot issues with cross-functional teams.
• Consults with users to develop an understanding of business needs and support those needs using application and tools.
• Manage production support activities for all user requests using Exelixis’ ticketing system.
• Utilizes Exelixis IT department policies, methodologies, standards and guidelines with regard to systems development and/or software package selection.
• Manages business and technical subject matter experts to implement and maintain systems.
• Conducts research and analysis into the nature, effect and results of system problems.
• Maintain current and create new system documentation as needed; coordinates with Finance Systems Analyst to perform testing of system modifications.
• Develops or coordinates system training including educational tools and materials.
• Maintains regulated systems and audit IT general controls for compliance (SOX, 21 CFR Part 11).
• Generates and maintains computer system’s validation documentation, if required.
• Project management of system upgrades and implementations.

SUPERVISORY RESPONSIBILITIES:
• None

EDUCATION/EXPERIENCE/SKILLS:
Education:
• BS/BA degree in Computer Science and/or business-related discipline and seven years of related experience;
• MA/MS degree in Computer Science and/or business-related discipline and five years of related experience;
• Equivalent combination of education ad SAP reporting experience in an active support role.

Experience:
• Financial background is strongly encouraged as this position will need to have a good understanding of financial concepts and reporting requirements.
• Seven years working experience with SAP Analytics Cloud and SAP BW. Experience in report design and analyzing data structures is required.
• S/4 HANA, SAP Analytics for Office and other add-in reporting experience, such as Tableau, is strongly desired.
• Experience authoring and/or executing functional specification documents.
• Experience participating in audits for GxP or SOX compliance preferred
• Experience with GxP Validated Computer Systems is preferred.
• Experience in drug discovery, pharmaceutical or related industry is preferred.

Knowledge/Skills/Abilities:
• Applies solid analytical and business communication skills.
• Strong financial reporting background and knowledge of other related disciplines.
• Identifies and implements methods and procedures to achieve results.
• Ability to lead the work of other by providing guidance to teams based on organizational goals and company policy, with responsibility for results, including costs and methods.
• Complete understanding and wide application of technical principles (SDLC), theories, concepts and techniques.
• Performs a variety of complicated tasks with a wide degree of creativity and latitude.

JOB COMPLEXITY:
• Works on complex problems where analysis of situations or data requires an in-depth evaluation of various factors.
• Exercises judgment within broadly defined practices and policies in selecting methods, techniques and evaluation of criteria for obtaining results.
• Uses professional concepts and company policies and procedures to solve a wide range of difficult problems in imaginative and practical ways.
• Networks with key contacts outside own area of expertise.

DISCLAIMER
The preceding job description has been designed to indicate the general nature and level of work performed by employees within this classification. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications required of employees assigned to the job.

We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.",3.1,"Exelixis
3.1","Alameda, CA",-1,501 to 1000 Employees,1994,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1
75,CAD Operator/Remote Sensing Data Analyst,"Employer Provided Salary:
$50k-$70k","We are hiring an experienced CAD Operator/Remote Sensing Data Analyst to help us keep growing.
If you’re dedicated and ambitious, Eye-bot is an excellent place to grow your career. Don’t hesitate to apply.
Required Qualifications
Minimum of 5 years of experience preparing existing conditions’ surveys
Proficient with the following software’s:
Microstation / OpenRoads
ContextCapture
AutoCAD / Civil3D
Microsoft Office (Word, Excel, PowerPoint, Outlook, Teams, etc.)
Google Earth Pro
Photogrammetric and/or LiDAR point clouds, Topography, Point classification, and DTM/DSM processing
Triangular Irregular Networks (T.I.N.) / Contours
Preferred Qualifications
Boundary and ALTA/NSPS Land Title surveys
Photogrammetric Mapping Experience
Working knowledge of conventional surveying equipment and GPS
Experience using terrestrial/mobile LiDAR, and Unmanned Aerial Systems
Adobe Creative Suite
Bluebeam pdf editor
Understanding trigonometric mathematics and data collection used in surveying
Understanding and applications using and applying different coordinate systems and projections.
Essential Duties and Responsibilities
Coordinate with project managers to ensure that multiple projects with simultaneous deadlines are completed on schedule (manage workloads and tasks for self and others)
Communicate with project teams via email and phone regularly throughout the design process
Field-to-Finish data import field data to create CAD files for various uses in engineering, design, and construction in both 2D and 3D CAD environments.
CAD drafting skills; knowledge regarding land surveying; courthouse research
Point cloud processing, Point classification, DTM/DSM surface creation
Develop quality products, using industry and client standards under the direct supervision of a Professional Land Surveyor
Position Details
Competitive compensation
Casual attire throughout the week
Friendly, open, and team-oriented work atmosphere
Excellent benefits for full-time employees including medical, vision, and dental
Eye-bot is an equal opportunity employer",5.0,"Eye-bot Aerial Solutions
5.0","New Kensington, PA",-1,1 to 50 Employees,2014,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
76,DATA MGMT ANALYST RADIOLOGY,"$30k-$62k
(Glassdoor Est.)","Ensures customers satisfaction through the provision and maintenance of easily accessible, high quality and uninterrupted information services, and systems within the division of Imaging Services. Analyzes, trouble shoots and resolves imaging service network, systems, and related component problems at both northlake and southlake campuses, as well as other offsite facilities.
PRINCIPAL DUTIES AND RESPONSIBILITIES(*Essential Functions)


Ensures the integrity and reliability of all imaging systems by assessing and resolving hardware and software problems, encompassing the hospital infrastructure, client-servers, and stand-alone systems.

Special emphasis to calls arising on evenings, nights, and/or weekends, in order to minimize any system downtime and maintain needed system utilization.

Evaluates and recommends system hardware and software replacements and upgrades, both on an assigned project as well as on ""as observed"" basis.

Maintains accurate and adequate inventory levels of supplies and parts, including all necessary and related record keeping of usage, orders, and replacements.

Maintains an up-to-date understanding of the overall structure, interrelatedness, and operations of the hospital infrastructure, remote users, LANS, stand-alone systems and personal computers.

This is essential in order to provide complete and timely services to customers, especially in critical off-hours.

Maintains complete and accurate records, in accordance with the imaging service's policies and procedures, of all requests for assistance and all other project completions.

Provides emergency, routine, and preventive maintenance to all system hardware components.

Immediate efforts to emergency or unexpected breakdowns that present a system (or key component thereof) slowdown or halt.

Repairs imaging services system hardware including personal computers, printers, data communication equipment, related wiring and peripherals.

Represents imaging services both within and outside the hospital for all system related activities as assigned by the Director.

Assists in establishing continuing education on all system functions for imaging services and other hospital personnel as needed.


JOB SPECIFICATIONS(Minimum Requirements)



KNOWLEDGE, SKILLS, AND ABILITIES

Local area networking experience, specifically, or 4-5 years relevant work experience or equivalent combination of education and relevant work experience.

Experience including Imaging Services operations including reporting schedules, office procedures, processing and reporting workflow.

Excellent computer skills, experience with interfacing and programming preferred.

A high degree of independent action and exercise of correct judgment is a must, along with creativity, initiative and professionalism.

Developed verbal and written communication skills are required.

Strong interpersonal and organizational skills, and a high degree of fine motor skills and visual accuracy required.

Ability to organize and prioritize work in order to complete assignments within designated time frames.

Ability to work with little or no supervision and to professionally handle stressful situations.

Must be professional, courteous, a self-starter, and must have a positive attitude.



EDUCATION


Bachelors Electronics Preferred

Bachelors Computer Science Preferred

Associates Radiology Required

Including reporting schedules, office procedures, processing and reporting workflow.

4 Information Technology Required

5 Healthcare/Medical - Radiology (Imaging and Therapy) Required



STANDARDS OF BEHAVIOR

Meets the Standards of Behavior as outlined in Personnel Policy and Procedure #1, Employee Relations Code.


CONFIDENTIALITY/HIPAA/CORPORATE COMPLIANCE

Demonstrates knowledge of procedures for protecting and maintaining security, confidentiality and integrity of employee, patient, family, organizational and other medical information. Understands and supports the commitment of Methodist Hospitals in adhering to federal, state and local laws, rules and regulations governing ethical business practices for healthcare providers.


DISCLAIMER - The above statements are intended to describe the general nature and level of work being performed by people assigned to this job. The statements are not intended to be construed as an exhaustive list of all responsibilities, duties and skills required.",3.2,"The Methodist Hospitals
3.2","Merrillville, IN",-1,1001 to 5000 Employees,1941,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1
77,Senior Data Analytics Analyst (Corporate Quality),"$59k-$104k
(Glassdoor Est.)","This Senior Data Analytics Analyst for Corporate Quality will be responsible for collecting and preparing data, managing varied sources of data, and maintaining reports for distribution. This role will collaborate cross functionally with various areas of the organizations to develop a deep understanding of Quality metrics of the Edwards business and will be accountable for architecting and implementing data modeling solutions that improve business processes. The successful individual must have a combination of analytical skills, data management understanding, and business acumen with an ability to think enterprise-wide. The Sr. Analyst would be comfortable with interacting with upper management and enforcing standards.

Key Responsibilities:
Data Management and Preparation: Identify, evaluate, cleanse, and organize disparate data sources. Identify data sources available and collect primary data where necessary. - Understand and assess the value of data sources based on our organizational need. Prepare and structure data within our systems for analysis.
Data Analysis: Administer and maintain our models, dashboards and reporting tools for distribution of analysis. Support and automate the ongoing analysis of trends and key performance metrics. Perform ad hoc analysis as assigned and identify new opportunities for value-add analytics as needed.
Collaboration: Work across functions to understand the nuances of our data from across the organization and external sources. Seek to understand the data and analytical needs of our stakeholders. Work closely with the IT organization to manage and maintain data within our systems.
Required Qualifications:
Bachelor's Degree with 5 years of experience with data analytics; OR Master’s degree with 3 years of experience with data analytics.
Experience developing queries, analyzing data and developing reports, dashboards and data insights
Experience with data visualization/modeling related tools such as: Power BI, Tableau, Raw, QlikView, Spotfire, etc.
Utilizing programming languages such as: Python, R, C/C++, JAVA, or other similar languages
Using reporting tools and querying languages such as: SQL, SAS, Crystal Reports, SAP Hana, or similar
Preferred Qualifications:
Experience in the medical device, pharma, biotech, or healthcare related industries
Experience with electronic Quality Management Systems (ETQ Reliance, Sparta TrackWise, Pilgrim SmartSolve, CATSWeb, etc)
Knowledge and experience with Quality Systems (e.g. CAPAs, NCRs, Complaints, etc)
Excellent written and verbal communication skills
Results-oriented, positive “can-do” attitude with demonstration of appropriate urgency and initiative
Detail-oriented, producing high quality work
Ability to influence and build strong relationships is essential
Strong ability to manage and work with different cultures and nationalities
Ability to manage competing and evolving priorities in a fast-paced environment
Ability to adapt to new technologies and rapidly changing environment
Participate in project communications, training materials, and business procedures/documentation
Edwards is an Equal Opportunity/Affirmative Action employer including protected Veterans and individuals with disabilities.",3.7,"Edwards Lifesciences
3.7","Irvine, CA",-1,10000+ Employees,1958,Company - Public,Health Care Products Manufacturing,Manufacturing,$2 to $5 billion (USD),-1
78,Digital Transformation and Data Analyst (Claims),"$40k-$71k
(Glassdoor Est.)","Are You Driven?® We Are.

We are a company of driven, enthusiastic and determined people. We celebrate achievement and success. We foster innovation, determination and recognition. Because of that, our employees feel recognized and rewarded for the contributions they make on a daily basis. At GAINSCO, It is our people that set us apart.

If you are looking for a place where you can make a difference, perceive how your work impacts the company, and be recognized for your efforts and passion, then GAINSCO is the company for you.

Why Join GAINSCO?

By joining GAINSCO, you become part of a dynamic and growing organization that has been recognized as a Top Workplace in both our Dallas and Miami offices.

GAINSCO’s work environment rewards engaged individuals who have a desire to contribute and succeed. That’s because our culture encourages individuals to grow their skills as they build their careers. Come join us and become a champion with GAINSCO.

What does a DIGITAL TRANSFORMATION& DATA ANALYST (CLAIMS) do?
Uncover and communicate performance trends and actionable insights to the business.
Leverage data insights and incorporate these findings to accelerate the digital transformation efforts of the Claims Department.
Complete ad-hoc analysis and offer recommendations based on your findings.
Proactively collaborate with all levels of the Claims organization and offer data-focused support to any relevant business challenges.
Interpret data and analyze results using statistical techniques and provide ongoing reports
Develop, implement and maintain business monitoring reports
Perform data validation and other strategies that optimize statistical efficiency and data quality/accuracy
Work with IT to maintain accessibility to databases/data systems
Additional projects as requested
What is required?

Education:
Bachelor’s degree in Mathematics, Risk Management, Economics, Computer Science, Information Management, Statistics or Actuarial.
Experience:
1-2 years of working experience as a data analyst preferred
Ability to identify potentially hidden trends and communicate actionable insights based on your findings.
Experience working within an Auto Insurance Claims department is preferred.
Advanced skills in performing mathematical calculations
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Technical expertise regarding data models, database design development, data mining and segmentation techniques
Advanced computer skills, specifically in databases and spreadsheets (Excel, SAS, MSSQL preferred, Python, R)
Experience with Machine Learning and Artificial Intelligence is preferred.
Excellent written and verbal communication
Excellent organization skills
Other skills and abilities:
A strong desire to be a part of the conversations that result in improving business processes and results.
Ability to communicate and simplify the complex with a wide variety of stakeholders.
Ability to manage own time while prioritizing multiple tasks
Required behaviors for all positions:
Communicate with co-workers, management, customers, vendors, and others in a courteous and professional manner
Conform with and abide by all Company codes, regulations, policies, values, work procedures and instructions
Regular attendance
What else do you need to know?
Competitive Salary based on experience.
Excellent benefits package: medical& dental (Basic plan FREE), vision insurance, life insurance, short term and long term disability insurance.
Parental Leave Policy.
401K + Company Match.
Paid Vacation + Sick days + Floating Holidays + Company determined Holidays.
All offers are contingent upon a background investigation (including employment, education, criminal and DMV verification- when applicable) and a pre-employment drug test with results satisfactory to GAINSCO.",3.7,"GAINSCO
3.7","Dallas, TX",-1,501 to 1000 Employees,1978,Company - Public,Insurance Carriers,Insurance,$100 to $500 million (USD),-1
79,Data Analyst - Intex Developer,"$53k-$96k
(Glassdoor Est.)","Data Analyst - Intex Developer


New York

Apply now

Refer someone

Bring your hands-on software development experience to our Credits Market team in New York.

In this highly visible role, you will use your strong Python programming skills to work alongside other senior developers to build data services and integrate them with Excel models for our front office. A knowledge of Intext software applications would be very useful for this role, but not a pre-requisite for application.

Critical to success in this role is 3 years or more of hands-on development experience with data analytics and creating and streamlining data libraries specializing in credit loan models (RMBS, CLO, ABS, student loans etc.). You will also need to be comfortable working in both Linux and Windows and have an understanding of modern system architectures.

To be successful you will need to possess:
a Degree in quantitative field (math, engineering, computer science)
strong technical acumen with Python and Intex in Microsoft and Linux environments
experience collaborating with other developers on non-trivial projects in a fast-paced setting
If you're ready to start your career, please apply now.

Commodities and Global Markets provides clients with an integrated, end-to-end offering across global markets including equities, fixed income, foreign exchange and commodities.

Find out more about Macquarie at www.macquarie.com/about

All qualified applicants will receive consideration for employment and will not be discriminated against on the basis of race, colour, religion, sex, sexual orientation, national origin, age, disability, protected veteran status, genetic information, marital status, gender identity or any other impermissible criterion or circumstance. Macquarie also takes affirmative action in support of its policy to hire and advance in employment of individuals who are minorities, women, protected veterans, and individuals with disabilities.

If you're ready to start your career, please apply now.

About Commodities and Global Markets

Commodities and Global Markets provides clients with an integrated, end-to-end offering across global markets including equities, fixed income, foreign exchange and commodities.

Our commitment to Diversity and Inclusion

All qualified applicants will receive consideration for employment and will not be discriminated against on the basis of race, colour, religion, sex, sexual orientation, national origin, age, disability, protected veteran status, genetic information, marital status, gender identity or any other impermissible criterion or circumstance. Macquarie also takes affirmative action in support of its policy to hire and advance in employment of individuals who are minorities, women, protected veterans, and individuals with disabilities.

We recognise that flexibility comes in a variety of forms. Talk to us about what flexibility you need.

*LI-AMERICAS",3.6,"Macquarie Group
3.6","New York, NY",-1,10000+ Employees,1969,Company - Public,Investment Banking & Asset Management,Finance,$5 to $10 billion (USD),-1
80,Data Analyst,"$47k-$80k
(Glassdoor Est.)","This position is responsible for analyzing, reporting and maintaining information within iCare’s enterprise data warehouse and associated databases based on business unit priorities. Additionally, this position may be responsible for assisting with system configuration and support.

ESSENTIAL DUTIES and RESPONSIBILITIES:

Conducts business analysis, data modeling, logical and physical database design, database optimization, load strategy design and implementation, security and change management.
Create, manage and maintain reports using standard reporting technologies.
Develop strong working relationship with the business units to determine needs and solutions that monitor trends.
Maintain and manage a centralized data dictionary.
Ensure best practices are utilized in defining business processes, including identifying and reporting on trends and deviation.
Ensure adherence to company data architectural guidelines, principles and standards in all project milestones and deliverables.
Work with team to optimize system performance
Create appropriate documentation to support effective requirements definition including charts, graphs, and logic model diagrams as necessary.
Fully participate in iCare’s Compliance Program, including compliance with iCare’s Code of Conduct, policies and procedures, and all applicable Privacy and Security laws

An individual in this position must be able to successfully perform the essential duties and responsibilities listed above. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions of this position.

The above list reflects the general details necessary to describe the principle and essential functions of the position and shall not be construed as the only duties that may be assigned for the position.

MINIMUM QUALIFICATIONS:

Bachelor's degree in Computer Science, Management Information Systems, Engineering or related field, or equivalent experience
2+ years proven design/development experience in methodologies related to ad hoc reporting, dimensional modeling and Enterprise Data Warehousing.
2+ years of experience with relational database systems.
Proficiency in database design concepts and techniques for OLAP
Experience with enterprise-level DBMS systems and tools.
Extensive experience in Microsoft SQL Server Reporting Services and Microsoft BI Tool set.
Strong problem-solving skills, logical process thinking, and end-to-end system concepts.
Strong verbal and written communication skills which can clearly articulate complex concepts and ideas to all levels of the organization in both technical and non-technical terms.
Strong knowledge of data mapping and data modeling processes.
Strong knowledge and experience creating reports that allow business users to drill into details.
Analytical skills which effectively deal with conceptual and tangible ideas along with attention to detail.
Working knowledge of the IT development process and life cycle, i.e. roles/responsibilities, tasks, milestones, deliverables.
Team oriented with ability to work effectively with many different people across many diverse organizations.
Ability to work on multiple, concurrent projects in a dynamic environment and manage time appropriately.
Management skills with the ability to plan, organize, and orchestrate activities such as Joint Application Development and review sessions.
Ability to identify and manage risks and issues, providing appropriate escalation when needed.
Data Analyst I (1-4 years of experience in data analysis and/or ETL design & development)
Data Analyst II (4-10 years of experience in data analysis and ETL design & development)
Data Analyst III (10+ years of experience in data analysis, ETL, and/or EDW design & development

PREFERRED QUALIFICATIONS:

Understanding of Medicaid/Medicare
Understanding of healthcare insurance industry

PHYSICAL AND MENTAL DEMANDS:

Physical and mental stamina to handle heavy workloads.
Ability to operate a computer and typical office equipment.

The mental and physical requirements described here are representative of those that must be met by an individual to successfully perform the essential functions of this position.

WORKING ENVIRONMENT:

iCare is a multi-cultural environment committed to diversity and service to people with disabilities.
Independent Care Health Plan is a professional, performance-oriented organization. Additional time and effort beyond a normal workweek may be required to accomplish company and individual objectives and to provide a high level of service to our members.
Most of work is performed in an office environment.
Periodic business-related travel may be required.
Work conditions may involve stress producing activities and/or timelines.

The work environment characteristics described here are representative of those an individual encounters while performing the essential functions of this position.

Experience
Required
1 year(s): experience in data analysis and/or ETL design & development
2 year(s): experience with relational database systems
2 year(s): design/development experience in methodologies related to ad hoc reporting, dimensional modeling and Enterprise Data Warehousing.
Education
Required
Bachelors or better in Engineering or related field
Bachelors or better in Management Information Systems or related field
Bachelors or better in Computer Science or related field
Behaviors
Preferred
Innovative: Consistently introduces new ideas and demonstrates original thinking
Functional Expert: Considered a thought leader on a subject
Detail Oriented: Capable of carrying out a given task with all details necessary to get the task done well
Motivations
Preferred
Growth Opportunities: Inspired to perform well by the chance to take on more responsibility
Self-Starter: Inspired to perform without outside help
Goal Completion: Inspired to perform well by the completion of tasks",2.9,"Independent Care Health Plan
2.9","Milwaukee, WI",-1,201 to 500 Employees,1994,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),-1
81,IT Metric Data Analyst,"$38k-$67k
(Glassdoor Est.)","Learn, grow, and achieve more with HSA Bank.

HSA Bank has over 20 years of experience in guiding our customers toward sound financial decisions, and we warmly invite you to join us in delivering a genuine, values-based experience to all we serve. Our team takes immense pride in offering our customers financial products designed to protect their health and wealth.

Founded in 1997, we are a leading provider of Health Savings Accounts (HSAs) and other healthcare solutions used by over 35,000 employers and more than 3 million members. HSA Bank is a division of Webster Bank, N.A., a national banking services provider.

Summary:

The IT Metrics Data Analyst is responsible for external reporting on HSA Banks SLAs, internal reporting for required information and/or metrics. This position is responsible for proactively leveraging this data, incidents and system information to a) identify, b) prescribe and c) predict based on the data analysis opportunities for improvements.

Job Responsibilities:

The IT Metrics Data Analyst assists the Change Manager during absences and/or conflicts. This requires the position to understand, facilitate and execute the Change Management functions necessary to support the bank.
Executes the Change Management process tasks in adherence with global and local requirements
Coordinates and manages the Incident Management process activities across departments and ensure meeting SLAs
Escalates risks and issues to the IT Service Delivery Manager
Supports IT reporting (KPIs and customer SLAs)
Assists the Incident Management in ensuring consistent end-to-end application of the Incident Management process
Drives the execution of the Service Level Management process
Is responsible for the complete process adherence to SLAs
Design appropriate metrics for reporting on key performance and quality indicators in relation to IT, particularly in terms of in-depth trend analysis
Integrate with Problem Management performing deep dives on issues, analyzing root cause and provide recommendations for improvements and efficiencies
Creating documentation for advance workflows including monitoring, processing and administrative
Other duties as assigned
Skills/Education:
Minimum 4 years' experience in Service Delivery.
ITIL certification or relevant experience with ITIL implementations required.
Experience with ServiceNow Preferred
Solid leadership and communication skills (written and verbal)
Proven ability to work in a high pressure, client facing environment.
Solid problem-solving skills; must be detailed and results oriented.
Strong time management/planning skills, must be able to allocate resources for a 24x7 on call support environment
SQL Server Studio, EDI, XML, FTP, SCOM, ActiveBatch, BASIC, MS Office Suite
#LI-BY1

Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled",2.9,"HSA Bank
2.9","Milwaukee, WI",-1,201 to 500 Employees,-1,Subsidiary or Business Segment,Investment Banking & Asset Management,Finance,Less than $1 million (USD),-1
82,Data Science Support Analyst,"$72k-$127k
(Glassdoor Est.)","Overview


JM&A Group is one of the largest independent providers of finance and insurance (F&I) products in the automotive industry. For nearly 40 years, the company has helped automobile dealers achieve unsurpassed levels of performance. JM&A Group provides more than 3,800 dealerships with a variety of products and services, such as new and used vehicle protection plans, pre-paid maintenance plans and GAP protection programs. Among JM&A Group’s competitive advantages is its robust training and consulting services for F&I professionals, and the company is actively evolving to meet consumer preferences to remain a market leader and a partner of choice.

Job Description


JM&A, a division of JM Family Enterprises, Inc., is looking for an experienced Data Science Support Analyst to join its Customer Services Admin team. The Support Analyst will partner with the Data Scientists to: support production deployment of models and web applications related to technologies developed by the Data Science team; participates in new development of web applications and restful api’s; gain exposure to production machine learning model pipelines and the design and creation of new models using statistical techniques.

Responsibilities:
Continually check metrics and validate models, compute model performance metrics.
Access, analyze, cleanse, pre-process data.
Retrieve data from multiple stores CSV/Teradata/Oracle/API/.
Train new models per specifications from Data Scientist.
Deploy new models and determine when to replace existing.
Configure Linux server web sites and update code base as needed.
Monitor web application performance and fix issues accordingly.
Configure SQLite/SQL/Mongo databases and stored queries, updating as needed.
Participate in meetings and offer ideas and solutions to present problems.
#LI-JD1

Job Requirements
Python (numpy/pandas/matplotlib/sklearn/flask)
Version control (git)
SQL and database APIs (cx_oracle, pymysql, sqlalchemy)
Cloud deployment experience (AWS, containerization) and familiarity with AWS services
Experience working in an Agile/Scrum environment
Machine Learning algorithm development experience.
Ability to learn new technologies rapidly and turn around implementations.
Excellent communication skills (both written and verbal) with ability to effectively communicate to all levels with varying degrees of technical knowledge
Critical thinking Independent problem resolution
Ability to work in a team and collaborate with others
Bachelor's Degree (Data Science, Analytics, Business, Finance, Computer Science, Engineering or related field)
2-4 years experience (candidates with a relevant Masters degree and less experience will also be considered).",4.0,"JM&A Group
4.0","Deerfield Beach, FL",-1,501 to 1000 Employees,1978,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1
83,Tactical Data Link Analyst,-1,"Job Responsibilities

Provide Tactical Data Link (TDL) expertise, as well as logistical and training support to weapon system testing and integration as follows:

Certify international partner defense systems as interoperable with US defense systems
Perform test planning for interoperability testing including standards conformance testing
Collect test data from defense systems using government-furnished network and test tools
Analyze TDL data using government-furnished network and test tools
Prepare briefings/reports on TDL test findings to government customer
Provide implementation and improvement recommendations
Investigate and solve Tactical Communication system performance issues
Design, develop, and deliver leading edge TDL functionality for intelligence dissemination to theater operational forces for tactical execution
Support the performance, verification, and sustainment of fielded TDL systems and components

QUALIFICATIONS:

Required Education & Experience

Bachelor's degree in a technical field with ten (10) years relevant experience, or have a master's degree in a technical field with eight (8) years relevant experience, or an equivalent combination of education and experience.
Experience with building and analyzing Data Link (e.g. Link11, Link16, JREAP,TDL, etc.) architectures
Experience with MIL-STD-1553B interfaces as well as familiarity with common Tactical Datalink radios/terminals, to include MIDS, LVT, MIDS JTRS, BU1 and BU2.
Experience with common TDL equipment to include JRE Gateway and Air Defense System Integrator (ADSI)
Experience presenting design and project information at periodic reviews as well as recommending improvements to existing designs

Required Knowledge & Skills

Working knowledge of Mil-Standards 6018, 6016, 3011, and 6020
Able to read, interpret, create, and maintain spreadsheets, charts, reports, investigation and test plans, and procedures
Ability to communicate clearly (written and verbal) to technical and non-technical personnel
Ability to work both independently and within a team environment
Proficiency in Microsoft Office products (Word, Excel, et al) is required

Desired Qualifications

Experience as a military JICO

Other Requirements

Active DoD Confidential/Secret clearance
Up to 25% travel required",4.2,"Delta Research Inc
4.2","Huntsville, AL",-1,51 to 200 Employees,-1,Company - Private,Accounting,Accounting & Legal,$10 to $25 million (USD),-1
84,Market Data Analyst,"$31k-$57k
(Glassdoor Est.)","We are seeking a creative, data driven Marketing Analyst to join our fast paced, growing organization. Candidate is responsible for researching product and manufacturing trends, evaluating campaign results and making recommendations for growth and operating efficiency improvements to our management team. The ideal candidate will have experience with complex data mining/analysis and implementation. This is a growth position with upward mobility. Complete benefit package includes medical, dental, vision life insurance, student loan repayment assistance and a 401(k) company matched contribution.

Responsibilities:
Evaluate market trends and patterns to suggest new & complementary products
Manage Distribution Price List and analyze market data to identify cause and effect relationships
Evaluate product, pricing, placement (distribution channels) and promotion (advertisements/marketing campaigns) and present recommendations to management
Work closely with Distribution Channel Partners to grow market share in under-represented markets
Examine return on investment of marketing campaigns
Travel to customers and industry events to gather market intelligence
Visit other Amphenol Business Units domestically and internationally to learn best-practices and facilitate implementation internally
Work closely with Sales and Marketing to track competitive landscape and market trends
Requirements:
Undergraduate or Masters degree in Marketing, Business, Engineering or related field
Demonstrated aptitude for analytics
Proven record of leadership in a work setting and/or through extracurricular activities
Exceptional analytical and quantitative problem-solving skills
Ability to work collaboratively in a team environment
Ability to work effectively with people at all levels in an organization
Preferred:
1-3 years of experience in a fast-paced global manufacturing environment
“An Equal Opportunity Employer” Minority/Female/Disabled/Vet/Sexual Orientation/Gender Identity or National Origin"" Drug free workplance.

ITAR - The candidate must be able to legally work in the United States; we are unable to provide sponsorship. Position requires candidate to be a US Person as defined in ITAR, 22 CFR 120.15 (US Citizenship or Resident Alien Status) and defined by 8 USC 1101(a) (20).

Apply for This Position",3.5,"SV Microwave
3.5","West Palm Beach, FL",-1,201 to 500 Employees,1991,Company - Public,Telecommunications Manufacturing,Telecommunications,$50 to $100 million (USD),-1
85,Data Visualization Analyst,-1,"JOB DESCRIPTION

THE TEAM YOU WILL BE JOINING:

Highly innovative manufacturing/distribution company with revenues in excess of $5B annually
Industry leading market influencer experiencing strong growth, both organically and inorganically
Forward thinking organization committed to investing in cutting edge technology and resources to support growth

WHAT THEY OFFER YOU:

New Executive Leadership that is highly engaged offering both experience and knowledge, VERY collaborative work environment
See your impact on the business – a great opportunity to contribute at both strategic and tactical levels during a period of exciting change for the company
Dynamic employees with great morale, low turnover while offering growth opportunities
Excellent benefits and work environment

WHY THIS ROLE IS IMPORTANT:

Business leans on this person to create data visualizations in order to present to different lines of business
Act as a statistical translator for all business needs.
Be able to translate statistical data in ways that are useful for both subject matter experts as well as business stakeholders.
Use relational databases and SQL to access and manipulate data.
Strong use of PowerBI to produce an extensive variety of graphs and charts to present.

THE BACKGROUND THAT FITS:

2+ years of experience working with PowerBI (expert knowledge needed)
5 years of hands on experience in visualization, data modeling and analytics
5 years of business experience with exposure to strategy formulation and business analytics.
Proficient in Python
Strong SQL skills to pull data from database
The ability to look at data as it’s being pulled or when it is visualized and have the ability to think creatively as to what that data means",2.6,"AccruePartners
2.6","Huntersville, NC",-1,51 to 200 Employees,2002,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),-1
